lead_id,created_at,campaign_id,source,channel,project_interest,unit_type_interest,budget_min,budget_max,preferred_location,nationality,residency_country,customer_segment,purchase_purpose,financing_preference,lead_score,sales_agent_id,broker_id,first_response_at,first_contact_at,last_activity_at,current_stage,loss_reason,qualification_status,appointment_date,site_visit_date,sale_id,estimated_deal_value,marketing_consent,duplicate_flag
LEA-003457,2024-10-06 00:00:00,CMP-0035,Referrals,Referrals,CST,Villa,19571000.0,26479000.0,North Coast,Egyptian,Egypt,Mass Affluent,Primary Residence,Undecided,34,AGT-012,,2024-10-06 00:27:10,2024-10-06 04:16:47,2024-10-06 04:16:47,lost,Unresponsive,Unqualified,,,,23025000.0,True,False
LEA-003458,2025-07-27 00:00:00,CMP-0026,TikTok,TikTok,CST,Villa,22755000.0,30786000.0,North Coast,Other,Egypt,Investor,Primary Residence,Undecided,65,AGT-012,,2025-07-27 01:08:18,2025-07-27 04:21:33,2025-07-29 09:54:59,dormant,,Qualified,,,,26770000.0,True,False
LEA-003459,2025-05-11 00:00:00,CMP-0027,Referrals,Referrals,CST,Villa,24968000.0,33781000.0,North Coast,Egyptian,Egypt,Mass Affluent,Second Home,Undecided,78,AGT-012,,2025-05-11 00:36:40,2025-05-11 02:17:55,2025-05-11 02:17:55,lost,Budget Mismatch,Unqualified,,,,29375000.0,True,False
LEA-003460,2024-07-02 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Chalet,16778000.0,22700000.0,North Coast,Saudi,Egypt,First-Time Buyer,Investment / Resale,Cash,68,AGT-012,,,,2024-07-02 00:00:00,lost,Financing Declined,Unqualified,,,,19739000.0,True,False
LEA-003461,2026-06-30 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,22881000.0,30956000.0,North Coast,Egyptian,Egypt,Mass Affluent,Investment / Resale,Developer Payment Plan,56,AGT-011,,2026-06-30 00:33:08,2026-06-30 03:08:42,2026-06-30 03:08:42,contacted,,Unqualified,,,,26918000.0,True,False
LEA-003462,2024-07-01 00:00:00,CMP-0034,Referrals,Referrals,CST,Villa,24103000.0,32610000.0,North Coast,Saudi,Saudi Arabia,High Net Worth,Second Home,Cash,48,AGT-014,,2024-07-01 00:31:51,2024-07-01 03:38:13,2024-07-01 03:38:13,lost,Financing Declined,Unqualified,,,,28357000.0,True,False
LEA-003463,2026-06-30 00:00:00,CMP-0032,WhatsApp,WhatsApp,CST,Cabin,20387000.0,27583000.0,North Coast,Egyptian,Egypt,Mass Affluent,Rental Income,Bank Mortgage,66,AGT-013,,2026-06-30 00:50:34,2026-06-30 05:21:37,2026-06-30 05:21:37,contacted,,Unqualified,,,,23985000.0,False,False
LEA-003464,2025-08-08 00:00:00,CMP-0026,TikTok,TikTok,CST,Cabin,26121000.0,35340000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Primary Residence,Bank Mortgage,47,AGT-013,,2025-08-08 00:35:13,2025-08-08 04:52:16,2025-08-08 04:52:16,lost,Timeline Mismatch,Unqualified,,,,30730000.0,False,False
LEA-003465,2025-06-24 00:00:00,CMP-0032,WhatsApp,WhatsApp,CST,Cabin,15209000.0,20577000.0,North Coast,Egyptian,Egypt,High Net Worth,Rental Income,Cash,42,AGT-011,,2025-06-24 01:07:34,2025-06-24 05:53:57,2025-06-24 05:53:57,lost,Location Preference Changed,Unqualified,,,,17893000.0,True,False
LEA-003466,2026-06-30 00:00:00,CMP-0033,TikTok,TikTok,CST,Chalet,20662000.0,27955000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Developer Payment Plan,60,AGT-011,,,,2026-06-30 00:00:00,new,,Unqualified,,,,24309000.0,True,False
LEA-003467,2026-01-21 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Villa,24770000.0,33512000.0,North Coast,Egyptian,Egypt,High Net Worth,Primary Residence,Cash,54,AGT-013,,2026-01-21 00:31:06,2026-01-21 04:32:12,2026-01-23 06:59:00,dormant,,Qualified,,,,29141000.0,True,False
LEA-003468,2025-04-09 00:00:00,CMP-0035,Referrals,Referrals,CST,Cabin,19310000.0,26126000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Primary Residence,Undecided,60,AGT-014,,2025-04-09 00:12:38,2025-04-09 03:36:09,2025-04-09 03:36:09,lost,Chose Competitor Project,Unqualified,,,,22718000.0,False,False
LEA-003469,2025-06-19 00:00:00,CMP-0034,Referrals,Referrals,CST,Chalet,24468000.0,33104000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Bank Mortgage,61,AGT-014,,2025-06-19 00:38:20,2025-06-19 03:08:33,2025-06-19 03:08:33,lost,Price Objection,Unqualified,,,,28786000.0,True,False
LEA-003470,2025-06-26 00:00:00,CMP-0030,TikTok,TikTok,CST,Cabin,23054000.0,31191000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Developer Payment Plan,66,AGT-011,,2025-06-26 00:23:20,2025-06-26 04:10:55,2025-07-21 09:55:27,dormant,,Qualified,2025-07-08,2025-07-09,,27122000.0,True,False
LEA-003471,2026-06-09 00:00:00,CMP-0038,Google Display,Google Display,CST,Villa,19057000.0,25783000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Bank Mortgage,75,AGT-011,BRK-12,2026-06-09 00:34:13,2026-06-09 01:24:53,2026-06-09 01:24:53,contacted,,Unqualified,,,,22420000.0,True,False
LEA-003472,2025-08-18 00:00:00,CMP-0027,Referrals,Referrals,CST,Villa,19109000.0,25853000.0,North Coast,Egyptian,Egypt,Mass Affluent,Rental Income,Undecided,6,AGT-014,,2025-08-18 00:43:54,2025-08-18 03:51:34,2025-08-18 03:51:34,lost,Timeline Mismatch,Unqualified,,,,22481000.0,True,False
LEA-003473,2026-01-21 00:00:00,CMP-0026,TikTok,TikTok,CST,Villa,18834000.0,25481000.0,North Coast,Egyptian,Egypt,Investor,Rental Income,Bank Mortgage,58,AGT-014,,2026-01-21 00:16:57,2026-01-21 03:41:30,2026-01-21 03:41:30,lost,Financing Declined,Unqualified,,,,22157000.0,True,False
LEA-003474,2026-06-30 00:00:00,CMP-0040,Google Search,Google Search,CST,Chalet,15391000.0,20823000.0,North Coast,Saudi,Egypt,Mass Affluent,Second Home,Developer Payment Plan,48,AGT-012,,2026-06-30 00:15:35,2026-06-30 02:48:50,2026-07-02 05:41:28,qualified,,Qualified,,,,18107000.0,True,False
LEA-003475,2024-11-24 00:00:00,CMP-0034,Referrals,Referrals,CST,Villa,19236000.0,26025000.0,North Coast,Emirati,UAE,High Net Worth,Investment / Resale,Undecided,45,AGT-013,,2024-11-24 00:41:09,2024-11-24 05:46:37,2024-11-24 05:46:37,lost,Timeline Mismatch,Unqualified,,,,22631000.0,True,False
LEA-003476,2024-09-12 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Cabin,19397000.0,26243000.0,North Coast,Egyptian,Egypt,Investor,Second Home,Cash,73,AGT-011,,2024-09-12 00:41:10,2024-09-12 04:22:30,2024-09-23 02:27:26,dormant,,Qualified,2024-09-22,2024-09-23,,22820000.0,True,False
LEA-003477,2026-06-14 00:00:00,CMP-0038,Google Display,Google Display,CST,Cabin,23389000.0,31644000.0,North Coast,Egyptian,Egypt,Investor,Rental Income,Developer Payment Plan,74,AGT-014,,2026-06-14 00:07:36,2026-06-14 02:22:29,2026-06-29 08:46:47,contract,,Qualified,2026-06-17,2026-06-20,SAL-000316,27516000.0,True,False
LEA-003478,2025-05-21 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Chalet,15898000.0,21509000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Cash,55,AGT-013,,2025-05-21 00:23:15,2025-05-21 04:07:44,2025-06-01 06:33:12,dormant,,Qualified,2025-05-29,2025-06-01,,18704000.0,True,False
LEA-003479,2024-07-26 00:00:00,CMP-0035,Referrals,Referrals,CST,Chalet,16609000.0,22470000.0,North Coast,British,United Kingdom,High Net Worth,Investment / Resale,Cash,74,AGT-013,,2024-07-26 00:57:25,2024-07-26 02:12:14,2024-07-26 02:12:14,lost,Price Objection,Unqualified,,,,19539000.0,False,False
LEA-003480,2026-06-18 00:00:00,CMP-0033,TikTok,TikTok,CST,Cabin,26845000.0,36320000.0,North Coast,Jordanian,Egypt,High Net Worth,Primary Residence,Undecided,58,AGT-012,,,,2026-06-18 00:00:00,new,,Unqualified,,,,31583000.0,True,False
LEA-003481,2026-02-24 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Chalet,18870000.0,25530000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Developer Payment Plan,79,AGT-014,,2026-02-24 00:36:48,2026-02-24 02:36:27,2026-03-02 10:51:51,dormant,,Qualified,2026-02-27,2026-02-28,,22200000.0,True,False
LEA-003482,2024-09-04 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,20492000.0,27724000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Primary Residence,Undecided,36,AGT-012,,,,2024-09-04 00:00:00,lost,Financing Declined,Unqualified,,,,24108000.0,True,False
LEA-003483,2025-01-22 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,18938000.0,25623000.0,North Coast,Kuwaiti,Kuwait,Investor,Second Home,Developer Payment Plan,45,AGT-013,,2025-01-22 00:03:00,2025-01-22 04:18:21,2025-01-25 21:46:45,dormant,,Qualified,,,,22280000.0,True,False
LEA-003484,2024-07-01 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Villa,20917000.0,28299000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Second Home,Developer Payment Plan,47,AGT-013,,2024-07-01 00:09:55,2024-07-01 02:59:15,2024-07-01 02:59:15,lost,Timeline Mismatch,Unqualified,,,,24608000.0,True,False
LEA-003485,2025-08-18 00:00:00,CMP-0038,Google Display,Google Display,CST,Chalet,17014000.0,23020000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Rental Income,Bank Mortgage,99,AGT-011,,2025-08-18 00:33:29,2025-08-18 02:37:31,2025-08-18 02:37:31,lost,Chose Competitor Project,Unqualified,,,,20017000.0,True,False
LEA-003486,2024-07-01 00:00:00,CMP-0030,TikTok,TikTok,CST,Villa,20416000.0,27621000.0,North Coast,Emirati,UAE,Investor,Primary Residence,Cash,80,AGT-013,,2024-07-01 00:37:37,2024-07-01 03:09:33,2024-07-12 08:47:51,dormant,,Qualified,2024-07-03,2024-07-04,,24018000.0,True,True
LEA-003487,2026-06-30 00:00:00,CMP-0042,Organic Website,Organic Website,CST,Villa,22678000.0,30682000.0,North Coast,Emirati,UAE,First-Time Buyer,Primary Residence,Cash,56,AGT-011,,2026-06-30 00:23:15,2026-06-30 01:21:11,2026-06-30 01:21:11,contacted,,Unqualified,,,,26680000.0,True,False
LEA-003488,2025-11-06 00:00:00,CMP-0023,Outdoor,Outdoor,CST,Villa,23538000.0,31846000.0,North Coast,Egyptian,Egypt,Investor,Rental Income,Developer Payment Plan,68,AGT-014,,2025-11-06 00:22:17,2025-11-06 00:50:26,2025-11-10 00:44:02,dormant,,Qualified,,,,27692000.0,True,False
LEA-003489,2026-06-01 00:00:00,CMP-0025,Organic Website,Organic Website,CST,Cabin,24049000.0,32536000.0,North Coast,Egyptian,Egypt,High Net Worth,Investment / Resale,Cash,34,AGT-013,,2026-06-01 00:05:27,2026-06-01 01:17:57,2026-06-01 01:17:57,lost,Unresponsive,Unqualified,,,,28293000.0,True,False
LEA-003490,2024-09-21 00:00:00,CMP-0033,TikTok,TikTok,CST,Cabin,19402000.0,26249000.0,North Coast,Kuwaiti,Kuwait,First-Time Buyer,Primary Residence,Cash,54,AGT-014,,,,2024-09-21 00:00:00,lost,Price Objection,Unqualified,,,,22825000.0,True,False
LEA-003491,2026-03-28 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Villa,21724000.0,29391000.0,North Coast,Egyptian,Egypt,Mass Affluent,Second Home,Developer Payment Plan,48,AGT-011,BRK-08,2026-03-28 00:53:23,2026-03-28 04:45:11,2026-03-28 04:45:11,lost,Price Objection,Unqualified,,,,25557000.0,True,False
LEA-003492,2025-11-17 00:00:00,CMP-0030,TikTok,TikTok,CST,Chalet,15791000.0,21364000.0,North Coast,Kuwaiti,Kuwait,First-Time Buyer,Rental Income,Bank Mortgage,91,AGT-011,,2025-11-17 00:03:00,2025-11-17 03:17:12,2025-12-12 05:58:21,dormant,,Qualified,2025-11-26,2025-11-27,,18577000.0,True,False
LEA-003493,2026-06-30 00:00:00,CMP-0029,Google Display,Google Display,CST,Chalet,24839000.0,33606000.0,North Coast,Egyptian,Egypt,Mass Affluent,Rental Income,Cash,62,AGT-012,,2026-06-30 00:34:00,2026-06-30 05:45:14,2026-07-12 03:09:39,contract,,Qualified,2026-07-06,2026-07-09,SAL-000309,29222000.0,False,False
LEA-003494,2026-06-30 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Cabin,22689000.0,30697000.0,North Coast,Egyptian,Egypt,High Net Worth,Investment / Resale,Developer Payment Plan,29,AGT-014,,2026-06-30 00:50:31,2026-06-30 04:42:34,2026-07-07 14:31:12,site_visit_completed,,Qualified,2026-07-05,2026-07-07,,26693000.0,True,False
LEA-003495,2024-07-01 00:00:00,CMP-0041,Outdoor,Outdoor,CST,Villa,23858000.0,32279000.0,North Coast,Saudi,Egypt,First-Time Buyer,Second Home,Cash,66,AGT-011,,2024-07-01 00:32:10,2024-07-01 06:10:59,2024-07-07 18:37:58,dormant,,Qualified,2024-07-07,,,28069000.0,True,False
LEA-003496,2026-04-04 00:00:00,CMP-0027,Referrals,Referrals,CST,Villa,23718000.0,32089000.0,North Coast,Emirati,UAE,Investor,Primary Residence,Undecided,70,AGT-014,,2026-04-04 01:01:16,2026-04-04 05:03:02,2026-04-26 14:17:39,dormant,,Qualified,2026-04-16,2026-04-17,,27904000.0,False,False
LEA-003497,2025-11-02 00:00:00,CMP-0036,Organic Website,Organic Website,CST,Chalet,16590000.0,22445000.0,North Coast,British,United Kingdom,First-Time Buyer,Investment / Resale,Cash,60,AGT-013,,2025-11-02 00:47:43,2025-11-02 04:16:54,2025-11-02 04:16:54,lost,Financing Declined,Unqualified,,,,19518000.0,True,False
LEA-003498,2026-03-13 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Cabin,26932000.0,36438000.0,North Coast,Egyptian,Egypt,Mass Affluent,Primary Residence,Undecided,58,AGT-014,,2026-03-13 00:13:15,2026-03-13 04:02:12,2026-04-05 06:23:55,dormant,,Qualified,2026-03-22,2026-03-22,,31685000.0,True,False
LEA-003499,2025-07-16 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,23516000.0,31815000.0,North Coast,Egyptian,Egypt,Mass Affluent,Primary Residence,Undecided,50,AGT-013,,,,2025-07-16 00:00:00,lost,Timeline Mismatch,Unqualified,,,,27665000.0,True,False
LEA-003500,2024-07-01 00:00:00,CMP-0030,TikTok,TikTok,CST,Cabin,15439000.0,20888000.0,North Coast,Egyptian,Egypt,Mass Affluent,Rental Income,Undecided,33,AGT-014,,2024-07-01 00:11:03,2024-07-01 02:19:04,2024-07-01 02:19:04,lost,Location Preference Changed,Unqualified,,,,18163000.0,True,False
LEA-003501,2026-06-30 00:00:00,CMP-0033,TikTok,TikTok,CST,Cabin,25556000.0,34576000.0,North Coast,Egyptian,Egypt,High Net Worth,Second Home,Undecided,56,AGT-013,,,,2026-06-30 00:00:00,new,,Unqualified,,,,30066000.0,True,False
LEA-003502,2025-08-08 00:00:00,CMP-0027,Referrals,Referrals,CST,Villa,26976000.0,36497000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Developer Payment Plan,42,AGT-012,,2025-08-08 00:19:11,2025-08-08 03:47:15,2025-08-08 03:47:15,lost,Price Objection,Unqualified,,,,31737000.0,True,False
LEA-003503,2026-06-30 00:00:00,CMP-0033,TikTok,TikTok,CST,Cabin,17318000.0,23431000.0,North Coast,Egyptian,Egypt,High Net Worth,Second Home,Cash,29,AGT-012,,2026-06-30 00:40:39,2026-06-30 01:28:58,2026-06-30 01:28:58,contacted,,Unqualified,,,,20374000.0,True,False
LEA-003504,2026-06-30 00:00:00,CMP-0029,Google Display,Google Display,CST,Cabin,19134000.0,25887000.0,North Coast,Emirati,UAE,High Net Worth,Second Home,Bank Mortgage,69,AGT-012,,2026-06-30 00:34:05,2026-06-30 04:26:30,2026-07-03 09:21:26,qualified,,Qualified,,,,22510000.0,True,False
LEA-003505,2024-07-20 00:00:00,CMP-0034,Referrals,Referrals,CST,Villa,26831000.0,36301000.0,North Coast,Jordanian,Egypt,Investor,Investment / Resale,Cash,74,AGT-012,,2024-07-20 00:40:27,2024-07-20 02:45:18,2024-07-29 15:25:12,dormant,,Qualified,2024-07-27,2024-07-29,,31566000.0,True,False
LEA-003506,2024-07-01 00:00:00,CMP-0039,WhatsApp,WhatsApp,CST,Cabin,24685000.0,33398000.0,North Coast,Saudi,Saudi Arabia,First-Time Buyer,Investment / Resale,Cash,92,AGT-011,,2024-07-01 00:47:35,2024-07-01 04:20:41,2024-07-02 00:27:44,dormant,,Qualified,,,,29042000.0,True,False
LEA-003507,2026-06-30 00:00:00,CMP-0028,Meta,Meta,CST,Cabin,16129000.0,21821000.0,North Coast,Saudi,Saudi Arabia,Mass Affluent,Second Home,Undecided,18,AGT-012,,2026-06-30 00:16:29,2026-06-30 03:51:19,2026-06-30 03:51:19,contacted,,Unqualified,,,,18975000.0,True,False
LEA-003508,2025-08-13 00:00:00,CMP-0030,TikTok,TikTok,CST,Chalet,18123000.0,24519000.0,North Coast,Egyptian,Egypt,Investor,Rental Income,Undecided,80,AGT-011,,2025-08-13 00:44:32,2025-08-13 04:46:46,2025-08-17 04:43:17,dormant,,Qualified,,,,21321000.0,True,False
LEA-003509,2024-07-01 00:00:00,CMP-0036,Organic Website,Organic Website,CST,Cabin,19866000.0,26878000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Bank Mortgage,12,AGT-011,,2024-07-01 00:20:48,2024-07-01 03:34:37,2024-07-01 03:34:37,lost,Timeline Mismatch,Unqualified,,,,23372000.0,True,False
LEA-003510,2026-06-26 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Cabin,21546000.0,29150000.0,North Coast,Saudi,Saudi Arabia,Investor,Rental Income,Undecided,79,AGT-013,,2026-06-26 00:20:56,2026-06-26 03:24:34,2026-07-08 01:28:48,site_visit_completed,,Qualified,2026-07-07,2026-07-08,,25348000.0,True,False
LEA-003511,2026-06-30 00:00:00,CMP-0023,Outdoor,Outdoor,CST,Cabin,16422000.0,22218000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Undecided,44,AGT-012,,2026-06-30 00:17:44,2026-06-30 02:01:17,2026-06-30 14:20:09,qualified,,Qualified,,,,19320000.0,True,False
LEA-003512,2024-08-25 00:00:00,CMP-0038,Google Display,Google Display,CST,Cabin,16091000.0,21770000.0,North Coast,Egyptian,Egypt,High Net Worth,Rental Income,Cash,48,AGT-013,,2024-08-25 00:46:14,2024-08-25 02:35:02,2024-08-25 02:35:02,lost,Price Objection,Unqualified,,,,18931000.0,True,False
LEA-003513,2026-06-30 00:00:00,CMP-0025,Organic Website,Organic Website,CST,Villa,26912000.0,36410000.0,North Coast,Egyptian,Egypt,Mass Affluent,Primary Residence,Bank Mortgage,41,AGT-013,,2026-06-30 00:28:02,2026-06-30 01:49:57,2026-06-30 01:49:57,contacted,,Unqualified,,,,31661000.0,True,False
LEA-003514,2026-02-19 00:00:00,CMP-0041,Outdoor,Outdoor,CST,Cabin,15767000.0,21331000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Cash,78,AGT-013,,2026-02-19 00:36:21,2026-02-19 02:22:32,2026-02-19 02:22:32,lost,Financing Declined,Unqualified,,,,18549000.0,True,False
LEA-003515,2025-07-14 00:00:00,CMP-0035,Referrals,Referrals,CST,Cabin,25532000.0,34544000.0,North Coast,Saudi,Saudi Arabia,First-Time Buyer,Primary Residence,Bank Mortgage,73,AGT-013,,2025-07-14 00:17:46,2025-07-14 05:06:55,2025-07-25 18:17:09,dormant,,Qualified,2025-07-23,2025-07-25,,30038000.0,True,True
LEA-003516,2026-01-03 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Villa,15999000.0,21646000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Developer Payment Plan,70,AGT-014,,2026-01-03 00:29:28,2026-01-03 04:31:20,2026-01-12 09:18:32,dormant,,Qualified,2026-01-10,2026-01-12,,18822000.0,True,False
LEA-003517,2026-05-13 00:00:00,CMP-0030,TikTok,TikTok,CST,Chalet,22863000.0,30933000.0,North Coast,Emirati,UAE,Mass Affluent,Primary Residence,Undecided,64,AGT-012,,2026-05-13 00:30:20,2026-05-13 02:04:13,2026-06-02 10:07:46,contract,,Qualified,2026-05-24,2026-05-27,SAL-000285,26898000.0,False,False
LEA-003518,2024-09-05 00:00:00,CMP-0033,TikTok,TikTok,CST,Villa,24328000.0,32915000.0,North Coast,British,United Kingdom,Investor,Rental Income,Bank Mortgage,63,AGT-014,,2024-09-05 00:19:37,2024-09-05 04:27:14,2024-09-25 07:49:42,dormant,,Qualified,2024-09-16,2024-09-17,,28621000.0,True,False
LEA-003519,2025-06-22 00:00:00,CMP-0029,Google Display,Google Display,CST,Villa,26278000.0,35553000.0,North Coast,Egyptian,Egypt,High Net Worth,Second Home,Developer Payment Plan,69,AGT-013,,,,2025-06-22 00:00:00,lost,Unresponsive,Unqualified,,,,30916000.0,True,False
LEA-003520,2024-07-01 00:00:00,CMP-0035,Referrals,Referrals,CST,Chalet,20238000.0,27381000.0,North Coast,Egyptian,Egypt,High Net Worth,Investment / Resale,Cash,89,AGT-013,,2024-07-01 00:38:04,2024-07-01 06:03:39,2024-07-01 06:03:39,lost,Timeline Mismatch,Unqualified,,,,23809000.0,True,False
LEA-003521,2026-05-03 00:00:00,CMP-0034,Referrals,Referrals,CST,Villa,21059000.0,28492000.0,North Coast,Egyptian,Egypt,Mass Affluent,Investment / Resale,Bank Mortgage,52,AGT-014,,,,2026-05-03 00:00:00,lost,Chose Competitor Project,Unqualified,,,,24775000.0,True,False
LEA-003522,2026-04-23 00:00:00,CMP-0036,Organic Website,Organic Website,CST,Cabin,19538000.0,26434000.0,North Coast,Egyptian,Egypt,Mass Affluent,Primary Residence,Developer Payment Plan,48,AGT-011,,2026-04-23 00:25:49,2026-04-23 03:44:55,2026-04-24 21:14:32,dormant,,Qualified,,,,22986000.0,False,False
LEA-003523,2024-07-15 00:00:00,CMP-0033,TikTok,TikTok,CST,Chalet,25446000.0,34427000.0,North Coast,Other,Egypt,First-Time Buyer,Rental Income,Cash,69,AGT-011,,2024-07-15 00:09:08,2024-07-15 01:12:05,2024-07-25 08:52:40,dormant,,Qualified,2024-07-25,,,29936000.0,True,False
LEA-003524,2025-06-04 00:00:00,CMP-0028,Meta,Meta,CST,Chalet,24431000.0,33054000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Second Home,Undecided,61,AGT-013,,2025-06-04 00:41:16,2025-06-04 05:26:19,2025-06-11 00:33:33,dormant,,Qualified,2025-06-10,2025-06-11,,28742000.0,False,False
LEA-003525,2024-08-18 00:00:00,CMP-0032,WhatsApp,WhatsApp,CST,Cabin,17641000.0,23867000.0,North Coast,Egyptian,Egypt,High Net Worth,Second Home,Undecided,56,AGT-013,,,,2024-08-18 00:00:00,lost,Price Objection,Unqualified,,,,20754000.0,True,False
LEA-003526,2025-05-13 00:00:00,CMP-0032,WhatsApp,WhatsApp,CST,Chalet,23895000.0,32329000.0,North Coast,Egyptian,Egypt,High Net Worth,Investment / Resale,Bank Mortgage,76,AGT-013,,2025-05-13 00:13:58,2025-05-13 05:21:45,2025-05-13 05:21:45,lost,Price Objection,Unqualified,,,,28112000.0,False,False
LEA-003527,2024-08-28 00:00:00,CMP-0029,Google Display,Google Display,CST,Cabin,19145000.0,25903000.0,North Coast,Egyptian,Egypt,Mass Affluent,Primary Residence,Cash,55,AGT-013,BRK-10,2024-08-28 00:20:32,2024-08-28 03:39:53,2024-09-05 12:01:00,dormant,,Qualified,2024-09-03,2024-09-05,,22524000.0,True,False
LEA-003528,2024-07-01 00:00:00,CMP-0036,Organic Website,Organic Website,CST,Cabin,25756000.0,34847000.0,North Coast,Egyptian,Egypt,Investor,Rental Income,Bank Mortgage,36,AGT-011,,2024-07-01 00:31:09,2024-07-01 01:27:46,2024-07-26 22:46:31,dormant,,Qualified,2024-07-11,2024-07-12,,30302000.0,True,False
LEA-003529,2026-06-21 00:00:00,CMP-0025,Organic Website,Organic Website,CST,Chalet,25837000.0,34956000.0,North Coast,Egyptian,Egypt,Mass Affluent,Investment / Resale,Bank Mortgage,56,AGT-012,,2026-06-21 00:06:26,2026-06-21 04:43:57,2026-07-03 09:16:47,site_visit_completed,,Qualified,2026-07-03,2026-07-03,,30397000.0,True,False
LEA-003530,2026-06-30 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Chalet,23570000.0,31889000.0,North Coast,Egyptian,Egypt,High Net Worth,Primary Residence,Developer Payment Plan,80,AGT-013,,2026-06-30 00:35:32,2026-06-30 02:53:58,2026-06-30 02:53:58,contacted,,Unqualified,,,,27730000.0,True,True
LEA-003531,2026-01-15 00:00:00,CMP-0039,WhatsApp,WhatsApp,CST,Cabin,22743000.0,30770000.0,North Coast,Emirati,UAE,Investor,Rental Income,Bank Mortgage,15,AGT-012,,2026-01-15 00:26:15,2026-01-15 05:19:56,2026-01-15 05:19:56,lost,Timeline Mismatch,Unqualified,,,,26757000.0,False,True
