sale_id,unit_id,project_id,customer_id,reservation_date,contract_date,sales_agent_id,team_id,broker_id,lead_id,lead_source,campaign_id,gross_price,discount_value,discount_pct,net_sales_value,commission_value,payment_plan_years,down_payment_value,reservation_deposit,sales_channel,buyer_type,contract_status,cancellation_flag,cancellation_date,cancellation_reason,days_lead_to_reservation,days_reservation_to_contract,down_payment_pct,expected_handover_date,forecast_handover_date
SAL-000863,HVW-P3-B1-01467,HVW,CUS-000863,2025-08-25,,AGT-022,Team Nile,,,Direct / Walk-In,,3098634.0,260285.26,8.4,2838348.74,0.0,8,261128.08,61972.68,Direct,End-User,Reserved,False,,,,,9.2,2026-09-30,2026-09-30
SAL-000864,HVW-P2-B4-01451,HVW,CUS-000864,2025-08-09,,AGT-022,Team Nile,,,Direct / Walk-In,,4359187.5,479510.62,11.0,3879676.88,0.0,8,341411.57,87183.75,Direct,End-User,Cancelled,True,2025-10-09,Financing Fell Through,,,8.8,2026-09-30,2026-09-30
SAL-000865,HVW-P3-B1-01472,HVW,CUS-000865,2025-11-29,,AGT-022,Team Nile,,,Direct / Walk-In,,5350895.6,626054.79,11.7,4724840.81,0.0,7,439410.2,107017.91,Direct,End-User,Reserved,False,,,,,9.3,2026-09-30,2026-09-30
SAL-000866,HVW-P1-B2-01106,HVW,CUS-000866,2025-07-29,2025-08-17,AGT-027,Team Delta,,,Direct / Walk-In,,2949731.2,171084.41,5.8,2778646.79,0.0,5,361224.08,58994.62,Direct,End-User,Contracted,False,,,,19.0,13.0,2026-09-30,2026-09-30
SAL-000867,HVW-P2-B3-01376,HVW,CUS-000867,2025-07-11,2025-07-28,AGT-028,Team Delta,,,Direct / Walk-In,,3271853.0,199583.03,6.1,3072269.97,0.0,5,470057.31,65437.06,Direct,End-User,Contracted,False,,,,17.0,15.3,2026-09-30,2026-09-30
SAL-000868,HVW-P2-B2-01308,HVW,CUS-000868,2024-10-27,,AGT-020,Team Nile,,,Direct / Walk-In,,5216948.1,672986.3,12.9,4543961.8,0.0,8,386236.75,104338.96,Direct,End-User,Cancelled,True,2025-01-12,Failed Credit Check,,,8.5,2026-09-30,2026-09-30
SAL-000869,HVW-P2-B3-01357,HVW,CUS-000869,2025-08-28,,AGT-022,Team Nile,BRK-09,,Broker Referral,,4007631.0,476908.09,11.9,3530722.91,105215.54,8,243619.88,80152.62,Broker,End-User,Reserved,False,,,,,6.9,2026-09-30,2026-09-30
SAL-000870,HVW-P1-B3-01154,HVW,CUS-000870,2025-03-25,2025-04-08,AGT-025,Team Delta,,,Direct / Walk-In,,4664068.5,317156.66,6.8,4346911.84,0.0,6,743321.92,93281.37,Direct,End-User,Contracted,False,,,,14.0,17.1,2026-09-30,2026-09-30
SAL-000871,HVW-P2-B2-01336,HVW,CUS-000871,2026-05-25,2026-05-29,AGT-022,Team Nile,,,Direct / Walk-In,,4024220.2,362179.82,9.0,3662040.38,0.0,8,267328.95,80484.4,Direct,End-User,Contracted,False,,,,4.0,7.3,2026-09-30,2026-09-30
SAL-000872,HVW-P1-B2-01103,HVW,CUS-000872,2026-04-04,,AGT-020,Team Nile,,,Direct / Walk-In,,5252555.0,635559.16,12.1,4616995.84,0.0,8,378593.66,105051.1,Direct,End-User,Reserved,False,,,,,8.2,2026-09-30,2026-09-30
SAL-000873,HVW-P1-B1-01066,HVW,CUS-000873,2024-10-15,,AGT-019,Team Nile,,,Direct / Walk-In,,4414459.6,556221.91,12.6,3858237.69,0.0,8,231494.26,88289.19,Direct,End-User,Cancelled,True,2025-01-09,Financing Fell Through,,,6.0,2026-09-30,2026-09-30
SAL-000874,HVW-P3-B3-01566,HVW,CUS-000874,2024-08-31,2024-09-04,AGT-024,Team Delta,,,Direct / Walk-In,,4447646.4,151219.98,3.4,4296426.42,0.0,7,610092.55,88952.93,Direct,End-User,Contracted,False,,,,3.0,14.2,2026-09-30,2026-09-30
SAL-000875,HVW-P1-B3-01188,HVW,CUS-000875,2025-02-28,2025-03-30,AGT-026,Team Delta,,,Direct / Walk-In,,3916840.4,168424.14,4.3,3748416.26,0.0,6,543520.36,78336.81,Direct,End-User,Contracted,False,,,,29.0,14.5,2026-09-30,2026-09-30
SAL-000876,HVW-P3-B1-01494,HVW,CUS-000876,2024-11-20,2024-11-30,AGT-019,Team Nile,,,Direct / Walk-In,,4662222.6,396288.92,8.5,4265933.68,0.0,8,392465.9,93244.45,Direct,End-User,Contracted,False,,,,9.0,9.2,2026-09-30,2026-09-30
SAL-000877,HVW-P2-B3-01402,HVW,CUS-000877,2025-08-30,2025-08-31,AGT-022,Team Nile,,,Direct / Walk-In,,5101153.2,428496.87,8.4,4672656.33,0.0,8,294377.35,102023.06,Direct,End-User,Contracted,False,,,,1.0,6.3,2026-09-30,2026-09-30
SAL-000878,HVW-P1-B4-01242,HVW,CUS-000878,2026-01-08,2026-02-09,AGT-024,Team Delta,,,Direct / Walk-In,,5394999.6,356069.97,6.6,5038929.63,0.0,5,836462.32,107899.99,Direct,End-User,Contracted,False,,,,32.0,16.6,2026-09-30,2026-09-30
SAL-000879,HVW-P3-B3-01594,HVW,CUS-000879,2025-08-02,2025-08-12,AGT-020,Team Nile,,,Direct / Walk-In,,2193047.6,203953.43,9.3,1989094.17,0.0,7,175040.29,43860.95,Direct,End-User,Contracted,False,,,,9.0,8.8,2026-09-30,2026-09-30
SAL-000880,HVW-P1-B2-01114,HVW,CUS-000880,2026-05-01,,AGT-020,Team Nile,,,Direct / Walk-In,,4214953.5,531084.14,12.6,3683869.36,0.0,8,294709.55,84299.07,Direct,End-User,Reserved,False,,,,,8.0,2026-09-30,2026-09-30
SAL-000881,HVW-P1-B2-01125,HVW,CUS-000881,2026-03-19,,AGT-020,Team Nile,,,Direct / Walk-In,,4541394.0,417808.25,9.2,4123585.75,0.0,8,432976.5,90827.88,Direct,End-User,Reserved,False,,,,,10.5,2026-09-30,2026-09-30
SAL-000882,HVW-P1-B4-01220,HVW,CUS-000882,2026-02-16,2026-03-30,AGT-027,Team Delta,,,Direct / Walk-In,,3488592.2,146520.87,4.2,3342071.33,0.0,7,437811.34,69771.84,Direct,End-User,Contracted,False,,,,41.0,13.1,2026-09-30,2026-09-30
SAL-000883,HVW-P3-B3-01560,HVW,CUS-000883,2024-12-21,,AGT-019,Team Nile,,,Direct / Walk-In,,3523647.6,398172.18,11.3,3125475.42,0.0,7,234410.66,70472.95,Direct,End-User,Reserved,False,,,,,7.5,2026-09-30,2026-09-30
SAL-000884,HVW-P2-B2-01320,HVW,CUS-000884,2025-10-20,,AGT-028,Team Delta,,,Direct / Walk-In,,3668340.5,201758.73,5.5,3466581.77,0.0,6,467988.54,73366.81,Direct,End-User,Reserved,False,,,,,13.5,2026-09-30,2026-09-30
SAL-000885,HVW-P2-B2-01327,HVW,CUS-000885,2025-12-09,2026-01-02,AGT-020,Team Nile,BRK-10,,Broker Referral,,4286515.2,377213.34,8.8,3909301.86,73885.81,8,207193.0,85730.3,Broker,End-User,Contracted,False,,,,24.0,5.3,2026-09-30,2026-09-30
SAL-000886,HVW-P3-B4-01637,HVW,CUS-000886,2026-05-21,2026-06-10,AGT-021,Team Nile,,,Direct / Walk-In,,2940907.2,332322.51,11.3,2608584.69,0.0,7,203469.61,58818.14,Direct,End-User,Contracted,False,,,,19.0,7.8,2026-09-30,2026-09-30
SAL-000887,HVW-P1-B4-01219,HVW,CUS-000887,2025-07-01,2025-08-02,AGT-019,Team Nile,,,Direct / Walk-In,,3989487.6,430864.66,10.8,3558622.94,0.0,8,359420.92,79789.75,Direct,End-User,Cancelled,True,2025-10-13,Failed Credit Check,,32.0,10.1,2026-09-30,2026-09-30
SAL-000888,HVW-P3-B2-01530,HVW,CUS-000888,2026-06-27,,AGT-022,Team Nile,,,Direct / Walk-In,,4720537.8,405966.25,8.6,4314571.55,0.0,8,310649.15,94410.76,Direct,End-User,Reserved,False,,,,,7.2,2026-09-30,2026-09-30
SAL-000889,HVW-P2-B4-01434,HVW,CUS-000889,2025-09-09,2025-09-21,AGT-020,Team Nile,,,Direct / Walk-In,,3073012.8,387199.61,12.6,2685813.19,0.0,8,166520.42,61460.26,Direct,End-User,Cancelled,True,2025-11-29,Failed Credit Check,,12.0,6.2,2026-09-30,2026-09-30
SAL-000890,HVW-P1-B3-01201,HVW,CUS-000890,2024-09-04,,AGT-024,Team Delta,,,Direct / Walk-In,,2778351.0,116690.74,4.2,2661660.26,0.0,6,343354.17,55567.02,Direct,End-User,Reserved,False,,,,,12.9,2026-09-30,2026-09-30
SAL-000891,HVW-P2-B2-01331,HVW,CUS-000891,2025-06-07,2025-06-20,AGT-026,Team Delta,,,Direct / Walk-In,,2574004.8,131274.24,5.1,2442730.56,0.0,7,359081.39,51480.1,Direct,End-User,Contracted,False,,,,13.0,14.7,2026-09-30,2026-09-30
SAL-000892,HVW-P2-B3-01390,HVW,CUS-000892,2025-09-07,2025-09-27,AGT-028,Team Delta,BRK-13,,Broker Referral,,4314278.4,211399.64,4.9,4102878.76,84109.01,5,763135.45,86285.57,Broker,End-User,Contracted,False,,,,19.0,18.6,2026-09-30,2026-09-30
SAL-000893,HVW-P1-B1-01055,HVW,CUS-000893,2024-12-29,2025-02-03,AGT-027,Team Delta,,,Direct / Walk-In,,2937856.8,179209.26,6.1,2758647.54,0.0,5,372417.42,58757.14,Direct,End-User,Contracted,False,,,,35.0,13.5,2026-09-30,2026-09-30
SAL-000894,HVW-P1-B2-01112,HVW,CUS-000894,2025-10-17,2025-11-17,AGT-022,Team Nile,,,Direct / Walk-In,,3635674.4,301760.98,8.3,3333913.42,0.0,7,346727.0,72713.49,Direct,End-User,Contracted,False,,,,30.0,10.4,2026-09-30,2026-09-30
SAL-000895,HVW-P2-B3-01401,HVW,CUS-000895,2025-10-15,,AGT-027,Team Delta,BRK-06,,Broker Referral,,3460027.6,228361.82,6.6,3231665.78,73358.81,7,533224.85,69200.55,Broker,End-User,Reserved,False,,,,,16.5,2026-09-30,2026-09-30
SAL-000896,HVW-P2-B4-01442,HVW,CUS-000896,2025-12-07,2025-12-08,AGT-019,Team Nile,BRK-14,,Broker Referral,,2466846.2,337957.93,13.7,2128888.27,49390.21,7,229919.93,49336.92,Broker,End-User,Contracted,False,,,,1.0,10.8,2026-09-30,2026-09-30
SAL-000897,HVW-P3-B2-01516,HVW,CUS-000897,2026-03-11,2026-04-07,AGT-028,Team Delta,,,Direct / Walk-In,,4042480.0,198081.52,4.9,3844398.48,0.0,7,734280.11,80849.6,Direct,End-User,Contracted,False,,,,27.0,19.1,2026-09-30,2026-09-30
SAL-000898,HVW-P1-B3-01184,HVW,CUS-000898,2024-12-01,2024-12-22,AGT-021,Team Nile,,,Direct / Walk-In,,6184682.1,637022.26,10.3,5547659.84,0.0,7,549218.32,123693.64,Direct,End-User,Contracted,False,,,,20.0,9.9,2026-09-30,2026-09-30
SAL-000899,HVW-P2-B1-01289,HVW,CUS-000899,2025-08-08,2025-08-15,AGT-025,Team Delta,,,Direct / Walk-In,,3358212.9,144403.15,4.3,3213809.75,0.0,5,594554.8,67164.26,Direct,End-User,Contracted,False,,,,7.0,18.5,2026-09-30,2026-09-30
SAL-000900,HVW-P2-B1-01285,HVW,CUS-000900,2026-06-30,2026-06-30,AGT-021,Team Nile,,,Direct / Walk-In,,2757240.0,256423.32,9.3,2500816.68,0.0,8,165053.9,55144.8,Direct,End-User,Cancelled,True,2026-06-30,Failed Credit Check,,0.0,6.6,2026-09-30,2026-09-30
SAL-000901,HVW-P2-B1-01290,HVW,CUS-000901,2026-05-30,2026-06-04,AGT-020,Team Nile,,,Direct / Walk-In,,5313475.2,504780.14,9.5,4808695.06,0.0,8,437591.25,106269.5,Direct,End-User,Contracted,False,,,,5.0,9.1,2026-09-30,2026-09-30
SAL-000902,HVW-P2-B1-01268,HVW,CUS-000902,2026-04-21,2026-05-01,AGT-023,Team Nile,,,Direct / Walk-In,,5575120.0,479460.32,8.6,5095659.68,0.0,8,545235.59,111502.4,Direct,End-User,Contracted,False,,,,9.0,10.7,2026-09-30,2026-09-30
SAL-000903,HVW-P2-B1-01280,HVW,CUS-000903,2025-08-05,2025-08-30,AGT-023,Team Nile,,,Direct / Walk-In,,2771316.0,357499.76,12.9,2413816.24,0.0,7,263105.97,55426.32,Direct,End-User,Contracted,False,,,,24.0,10.9,2026-09-30,2026-09-30
SAL-000904,HVW-P2-B2-01330,HVW,CUS-000904,2024-08-31,,AGT-019,Team Nile,,,Direct / Walk-In,,4748276.6,403603.51,8.5,4344673.09,0.0,8,251991.04,94965.53,Direct,End-User,Reserved,False,,,,,5.8,2026-09-30,2026-09-30
SAL-000905,HVW-P1-B3-01193,HVW,CUS-000905,2024-08-05,2024-08-06,AGT-025,Team Delta,,,Direct / Walk-In,,3799887.2,182394.59,4.8,3617492.61,0.0,6,683706.1,75997.74,Direct,End-User,Cancelled,True,2024-09-12,Personal / Financial Hardship,,1.0,18.9,2026-09-30,2026-09-30
SAL-000906,HVW-P2-B4-01416,HVW,CUS-000906,2025-12-17,2026-01-12,AGT-021,Team Nile,BRK-09,,Broker Referral,,2894970.5,283707.11,9.8,2611263.39,77815.65,8,172343.38,57899.41,Broker,End-User,Cancelled,True,2026-03-27,Financing Fell Through,,26.0,6.6,2026-09-30,2026-09-30
SAL-000907,HVW-P3-B4-01633,HVW,CUS-000907,2024-09-10,,AGT-022,Team Nile,BRK-02,,Broker Referral,,5366095.9,579538.36,10.8,4786557.54,83286.1,7,493015.43,107321.92,Broker,End-User,Reserved,False,,,,,10.3,2026-09-30,2026-09-30
SAL-000908,HVW-P2-B2-01303,HVW,CUS-000908,2025-07-26,2025-08-11,AGT-027,Team Delta,,,Direct / Walk-In,,2677838.9,101757.88,3.8,2576081.02,0.0,5,515216.2,53556.78,Direct,End-User,Contracted,False,,,,15.0,20.0,2026-09-30,2026-09-30
SAL-000909,HVW-P1-B3-01196,HVW,CUS-000909,2024-09-06,,AGT-020,Team Nile,,,Direct / Walk-In,,4581136.8,572642.1,12.5,4008494.7,0.0,8,200424.73,91622.74,Direct,End-User,Cancelled,True,2024-11-11,Financing Fell Through,,,5.0,2026-09-30,2026-09-30
SAL-000910,HVW-P1-B1-01101,HVW,CUS-000910,2026-04-30,2026-05-16,AGT-020,Team Nile,,,Direct / Walk-In,,2910301.3,308491.94,10.6,2601809.36,0.0,7,150904.94,58206.03,Direct,End-User,Contracted,False,,,,16.0,5.8,2026-09-30,2026-09-30
SAL-000911,HVW-P1-B1-01069,HVW,CUS-000911,2025-01-05,2025-01-26,AGT-026,Team Delta,,,Direct / Walk-In,,3284496.6,105103.89,3.2,3179392.71,0.0,7,413321.05,65689.93,Direct,End-User,Cancelled,True,2025-03-11,Failed Credit Check,,21.0,13.0,2026-09-30,2026-09-30
SAL-000912,HVW-P1-B3-01172,HVW,CUS-000912,2025-02-12,2025-02-27,AGT-022,Team Nile,,,Direct / Walk-In,,3255560.0,322300.44,9.9,2933259.56,0.0,7,190661.87,65111.2,Direct,End-User,Contracted,False,,,,15.0,6.5,2026-09-30,2026-09-30
SAL-000913,HVW-P3-B3-01590,HVW,CUS-000913,2025-06-13,,AGT-020,Team Nile,,,Direct / Walk-In,,4189706.0,406401.48,9.7,3783304.52,0.0,8,317797.58,83794.12,Direct,End-User,Reserved,False,,,,,8.4,2026-09-30,2026-09-30
SAL-000914,HVW-P1-B1-01102,HVW,CUS-000914,2025-02-15,2025-03-03,AGT-019,Team Nile,BRK-03,,Broker Referral,,4805175.3,648698.67,13.5,4156476.63,94767.67,7,257701.55,96103.51,Broker,End-User,Contracted,False,,,,16.0,6.2,2026-09-30,2026-09-30
SAL-000915,HVW-P2-B2-01312,HVW,CUS-000915,2025-07-10,2025-07-29,AGT-025,Team Delta,BRK-01,,Broker Referral,,2399060.9,81568.07,3.4,2317492.83,47972.1,5,407878.74,47981.22,Broker,End-User,Contracted,False,,,,19.0,17.6,2026-09-30,2026-09-30
SAL-000916,HVW-P1-B1-01061,HVW,CUS-000916,2025-02-25,2025-03-26,AGT-027,Team Delta,,,Direct / Walk-In,,3912085.0,133010.89,3.4,3779074.11,0.0,6,634884.45,78241.7,Direct,End-User,Contracted,False,,,,29.0,16.8,2026-09-30,2026-09-30
SAL-000917,HVW-P1-B1-01090,HVW,CUS-000917,2025-02-04,,AGT-019,Team Nile,,,Direct / Walk-In,,3087774.0,385971.75,12.5,2701802.25,0.0,8,191827.96,61755.48,Direct,End-User,Reserved,False,,,,,7.1,2026-09-30,2026-09-30
SAL-000918,HVW-P2-B1-01292,HVW,CUS-000918,2024-10-27,,AGT-019,Team Nile,,,Direct / Walk-In,,3942117.9,536128.03,13.6,3405989.87,0.0,8,299727.11,78842.36,Direct,End-User,Reserved,False,,,,,8.8,2026-09-30,2026-09-30
SAL-000919,HVW-P2-B3-01394,HVW,CUS-000919,2024-07-11,2024-07-20,AGT-027,Team Delta,,,Direct / Walk-In,,3592554.0,219145.79,6.1,3373408.21,0.0,6,431796.25,71851.08,Direct,End-User,Contracted,False,,,,8.0,12.8,2026-09-30,2026-09-30
SAL-000920,HVW-P2-B2-01349,HVW,CUS-000920,2025-04-03,,AGT-019,Team Nile,BRK-01,,Broker Referral,,4617444.9,494066.6,10.7,4123378.3,85353.93,7,317500.13,92348.9,Broker,End-User,Reserved,False,,,,,7.7,2026-09-30,2026-09-30
SAL-000921,HVW-P2-B1-01299,HVW,CUS-000921,2024-12-03,2024-12-25,AGT-025,Team Delta,,,Direct / Walk-In,,4043820.0,194103.36,4.8,3849716.64,0.0,7,500463.16,80876.4,Direct,End-User,Contracted,False,,,,21.0,13.0,2026-09-30,2026-09-30
SAL-000922,HVW-P1-B4-01210,HVW,CUS-000922,2025-04-11,2025-05-16,AGT-026,Team Delta,BRK-08,,Broker Referral,,4260430.0,183198.49,4.3,4077231.51,62789.37,5,770596.76,85208.6,Broker,End-User,Contracted,False,,,,35.0,18.9,2026-09-30,2026-09-30
SAL-000923,HVW-P1-B4-01221,HVW,CUS-000923,2026-05-08,2026-06-02,AGT-028,Team Delta,,,Direct / Walk-In,,3602266.8,205329.21,5.7,3396937.59,0.0,7,485762.08,72045.34,Direct,End-User,Contracted,False,,,,25.0,14.3,2026-09-30,2026-09-30
SAL-000924,HVW-P2-B3-01359,HVW,CUS-000924,2025-09-20,,AGT-025,Team Delta,,,Direct / Walk-In,,4135920.0,165436.8,4.0,3970483.2,0.0,5,710716.49,82718.4,Direct,End-User,Reserved,False,,,,,17.9,2026-09-30,2026-09-30
SAL-000925,HVW-P1-B4-01234,HVW,CUS-000925,2025-10-19,2025-11-08,AGT-023,Team Nile,,,Direct / Walk-In,,4068775.4,496390.6,12.2,3572384.8,0.0,7,271501.24,81375.51,Direct,End-User,Cancelled,True,2026-01-22,Personal / Financial Hardship,,20.0,7.6,2026-09-30,2026-09-30
SAL-000926,HVW-P3-B1-01455,HVW,CUS-000926,2024-12-26,2025-01-13,AGT-027,Team Delta,,,Direct / Walk-In,,4695029.8,159631.01,3.4,4535398.79,0.0,7,571460.25,93900.6,Direct,End-User,Contracted,False,,,,18.0,12.6,2026-09-30,2026-09-30
SAL-000927,HVW-P2-B4-01437,HVW,CUS-000927,2025-06-03,,AGT-025,Team Delta,,,Direct / Walk-In,,2541456.0,142321.54,5.6,2399134.46,0.0,7,458234.68,50829.12,Direct,End-User,Reserved,False,,,,,19.1,2026-09-30,2026-09-30
SAL-000928,HVW-P3-B1-01466,HVW,CUS-000928,2025-10-14,2025-11-04,AGT-022,Team Nile,,,Direct / Walk-In,,4082190.0,404136.81,9.9,3678053.19,0.0,8,235395.4,81643.8,Direct,End-User,Contracted,False,,,,21.0,6.4,2026-09-30,2026-09-30
SAL-000929,HVW-P1-B3-01187,HVW,CUS-000929,2025-07-09,,AGT-020,Team Nile,,,Direct / Walk-In,,2706154.6,289558.54,10.7,2416596.06,0.0,7,258575.78,54123.09,Direct,End-User,Reserved,False,,,,,10.7,2026-09-30,2026-09-30
SAL-000930,HVW-P2-B1-01281,HVW,CUS-000930,2024-10-19,,AGT-019,Team Nile,,,Direct / Walk-In,,3662835.8,450528.8,12.3,3212307.0,0.0,8,327655.31,73256.72,Direct,End-User,Reserved,False,,,,,10.2,2026-09-30,2026-09-30
SAL-000931,HVW-P1-B4-01223,HVW,CUS-000931,2024-12-17,2025-01-22,AGT-027,Team Delta,,,Direct / Walk-In,,4548245.4,159188.59,3.5,4389056.81,0.0,7,684692.86,90964.91,Direct,End-User,Contracted,False,,,,36.0,15.6,2026-09-30,2026-09-30
SAL-000932,HVW-P1-B2-01130,HVW,CUS-000932,2025-05-24,,AGT-019,Team Nile,,,Direct / Walk-In,,4387040.0,482574.4,11.0,3904465.6,0.0,8,421682.28,87740.8,Direct,End-User,Cancelled,True,2025-08-07,Personal / Financial Hardship,,,10.8,2026-09-30,2026-09-30
SAL-000933,HVW-P2-B2-01329,HVW,CUS-000933,2024-11-10,2024-11-26,AGT-024,Team Delta,BRK-09,,Broker Referral,,4683775.5,313812.96,6.7,4369962.54,130224.88,6,585574.98,93675.51,Broker,End-User,Contracted,False,,,,16.0,13.4,2026-09-30,2026-09-30
SAL-000934,HVW-P2-B4-01440,HVW,CUS-000934,2024-10-02,,AGT-020,Team Nile,,,Direct / Walk-In,,4333791.6,563392.91,13.0,3770398.69,0.0,8,407203.06,86675.83,Direct,End-User,Reserved,False,,,,,10.8,2026-09-30,2026-09-30
SAL-000935,HVW-P1-B4-01247,HVW,CUS-000935,2024-10-26,,AGT-028,Team Delta,,,Direct / Walk-In,,4119960.0,263677.44,6.4,3856282.56,0.0,7,489747.89,82399.2,Direct,End-User,Cancelled,True,2024-11-25,Financing Fell Through,,,12.7,2026-09-30,2026-09-30
SAL-000936,HVW-P1-B3-01190,HVW,CUS-000936,2024-12-22,2025-01-15,AGT-020,Team Nile,BRK-05,,Broker Referral,,4387305.0,473828.94,10.8,3913476.06,106055.2,7,230895.09,87746.1,Broker,End-User,Cancelled,True,2025-03-05,Failed Credit Check,,23.0,5.9,2026-09-30,2026-09-30
SAL-000937,HVW-P2-B3-01389,HVW,CUS-000937,2026-05-28,2026-06-19,AGT-022,Team Nile,,,Direct / Walk-In,,6585169.8,849486.9,12.9,5735682.9,0.0,8,395762.12,131703.4,Direct,End-User,Contracted,False,,,,21.0,6.9,2026-09-30,2026-09-30
SAL-000938,HVW-P3-B3-01571,HVW,CUS-000938,2025-05-10,2025-06-07,AGT-027,Team Delta,,,Direct / Walk-In,,4426793.6,203632.51,4.6,4223161.09,0.0,7,663036.29,88535.87,Direct,End-User,Contracted,False,,,,28.0,15.7,2026-09-30,2026-09-30
SAL-000939,HVW-P3-B1-01492,HVW,CUS-000939,2025-05-04,2025-05-13,AGT-020,Team Nile,,,Direct / Walk-In,,4261408.9,357958.35,8.4,3903450.55,0.0,8,351310.55,85228.18,Direct,End-User,Contracted,False,,,,8.0,9.0,2026-09-30,2026-09-30
SAL-000940,HVW-P3-B1-01461,HVW,CUS-000940,2026-04-08,,AGT-028,Team Delta,,,Direct / Walk-In,,4678545.6,238605.83,5.1,4439939.77,0.0,6,626031.51,93570.91,Direct,End-User,Cancelled,True,2026-05-07,Failed Credit Check,,,14.1,2026-09-30,2026-09-30
SAL-000941,HVW-P3-B3-01573,HVW,CUS-000941,2026-03-12,2026-03-31,AGT-024,Team Delta,BRK-10,,Broker Referral,,3498901.0,111964.83,3.2,3386936.17,64013.09,6,501266.55,69978.02,Broker,End-User,Contracted,False,,,,18.0,14.8,2026-09-30,2026-09-30
SAL-000942,HVW-P2-B3-01360,HVW,CUS-000942,2026-04-29,,AGT-022,Team Nile,,,Direct / Walk-In,,4426675.2,438240.84,9.9,3988434.36,0.0,8,410808.74,88533.5,Direct,End-User,Cancelled,True,2026-06-30,Personal / Financial Hardship,,,10.3,2026-09-30,2026-09-30
SAL-000943,HVW-P3-B2-01506,HVW,CUS-000943,2026-04-24,2026-05-03,AGT-025,Team Delta,,,Direct / Walk-In,,3913052.1,207391.76,5.3,3705660.34,0.0,5,674430.18,78261.04,Direct,End-User,Cancelled,True,2026-06-26,Failed Credit Check,,8.0,18.2,2026-09-30,2026-09-30
SAL-000944,HVW-P1-B4-01204,HVW,CUS-000944,2024-07-11,,AGT-023,Team Nile,,,Direct / Walk-In,,4144512.0,377150.59,9.1,3767361.41,0.0,8,301388.91,82890.24,Direct,End-User,Reserved,False,,,,,8.0,2026-09-30,2026-09-30
SAL-000945,HVW-P3-B1-01469,HVW,CUS-000945,2026-01-17,2026-02-16,AGT-020,Team Nile,,,Direct / Walk-In,,5116479.4,465599.63,9.1,4650879.77,0.0,7,423230.06,102329.59,Direct,End-User,Contracted,False,,,,29.0,9.1,2026-09-30,2026-09-30
SAL-000946,HVW-P3-B1-01462,HVW,CUS-000946,2026-01-20,2026-02-03,AGT-026,Team Delta,,,Direct / Walk-In,,4092373.1,188249.16,4.6,3904123.94,0.0,7,476303.12,81847.46,Direct,End-User,Contracted,False,,,,13.0,12.2,2026-09-30,2026-09-30
SAL-000947,HVW-P1-B4-01224,HVW,CUS-000947,2025-04-13,2025-04-19,AGT-024,Team Delta,,,Direct / Walk-In,,5900829.2,206529.02,3.5,5694300.18,0.0,6,1098999.93,118016.58,Direct,End-User,Cancelled,True,2025-05-28,Personal / Financial Hardship,,5.0,19.3,2026-09-30,2026-09-30
SAL-000948,HVW-P3-B4-01619,HVW,CUS-000948,2024-08-05,2024-08-28,AGT-024,Team Delta,BRK-07,,Broker Referral,,2043446.4,81737.86,4.0,1961708.54,38841.83,6,245213.57,40868.93,Broker,End-User,Contracted,False,,,,23.0,12.5,2026-09-30,2026-09-30
SAL-000949,HVW-P1-B1-01063,HVW,CUS-000949,2025-06-11,2025-07-16,AGT-028,Team Delta,,,Direct / Walk-In,,3739310.8,183226.23,4.9,3556084.57,0.0,5,465847.08,74786.22,Direct,End-User,Contracted,False,,,,35.0,13.1,2026-09-30,2026-09-30
SAL-000950,HVW-P2-B4-01448,HVW,CUS-000950,2024-07-26,2024-08-26,AGT-028,Team Delta,,,Direct / Walk-In,,4941831.0,296509.86,6.0,4645321.14,0.0,5,631763.68,98836.62,Direct,End-User,Cancelled,True,2024-10-06,Failed Credit Check,,31.0,13.6,2026-09-30,2026-09-30
SAL-000951,HVW-P3-B2-01531,HVW,CUS-000951,2025-06-12,2025-07-03,AGT-027,Team Delta,,,Direct / Walk-In,,5941496.0,409963.22,6.9,5531532.78,0.0,6,730162.33,118829.92,Direct,End-User,Contracted,False,,,,21.0,13.2,2026-09-30,2026-09-30
SAL-000952,HVW-P2-B1-01262,HVW,CUS-000952,2024-10-31,,AGT-025,Team Delta,,,Direct / Walk-In,,5986016.6,179580.5,3.0,5806436.1,0.0,7,1120642.17,119720.33,Direct,End-User,Reserved,False,,,,,19.3,2026-09-30,2026-09-30
SAL-000953,HVW-P2-B4-01449,HVW,CUS-000953,2025-09-14,,AGT-021,Team Nile,,,Direct / Walk-In,,4308325.2,564390.6,13.1,3743934.6,0.0,8,325722.31,86166.5,Direct,End-User,Cancelled,True,2025-12-06,Personal / Financial Hardship,,,8.7,2026-09-30,2026-09-30
SAL-000954,HVW-P2-B3-01374,HVW,CUS-000954,2025-12-09,2026-01-11,AGT-028,Team Delta,,,Direct / Walk-In,,5596870.4,341409.09,6.1,5255461.31,0.0,7,867151.12,111937.41,Direct,End-User,Contracted,False,,,,32.0,16.5,2026-09-30,2026-09-30
SAL-000955,HVW-P1-B1-01084,HVW,CUS-000955,2026-05-22,2026-06-05,AGT-027,Team Delta,BRK-07,,Broker Referral,,2604064.3,91142.25,3.5,2512922.05,49755.86,5,490019.8,52081.29,Broker,End-User,Contracted,False,,,,13.0,19.5,2026-09-30,2026-09-30
