installment_id,sale_id,customer_id,project_id,due_date,amount_due,installment_type,payment_status,days_overdue,amount_paid,outstanding_amount,payment_date,bounced_payment_flag,rescheduled_flag,grace_period_days
INS-0004190,SAL-000662,CUS-000662,VTX,2027-02-09,1034490.28,Regular Installment,Not Yet Due,0,0.0,1034490.28,,False,False,10
INS-0004191,SAL-000662,CUS-000662,VTX,2027-05-09,1034490.28,Regular Installment,Not Yet Due,0,0.0,1034490.28,,False,False,10
INS-0004192,SAL-000663,CUS-000663,VTX,2024-10-25,2539689.65,Down Payment,Paid,0,2539689.65,0.0,2024-10-24,False,False,10
INS-0004193,SAL-000663,CUS-000663,VTX,2025-01-25,570732.45,Regular Installment,Paid,0,570732.45,0.0,2025-01-25,False,False,10
INS-0004194,SAL-000663,CUS-000663,VTX,2025-04-25,570732.45,Regular Installment,Paid,0,570732.45,0.0,2025-04-24,False,False,10
INS-0004195,SAL-000663,CUS-000663,VTX,2025-07-25,570732.45,Regular Installment,Paid,0,570732.45,0.0,2025-07-24,False,False,10
INS-0004196,SAL-000663,CUS-000663,VTX,2025-10-25,570732.45,Regular Installment,Paid,0,570732.45,0.0,2025-10-21,False,False,10
INS-0004197,SAL-000663,CUS-000663,VTX,2026-01-25,570732.45,Regular Installment,Paid,0,570732.45,0.0,2026-01-22,False,False,10
INS-0004198,SAL-000663,CUS-000663,VTX,2026-04-25,570732.45,Regular Installment,Paid,0,570732.45,0.0,2026-04-25,False,False,10
INS-0004199,SAL-000663,CUS-000663,VTX,2026-07-25,570732.45,Regular Installment,Not Yet Due,0,0.0,570732.45,,False,False,10
INS-0004200,SAL-000663,CUS-000663,VTX,2026-10-25,570732.45,Regular Installment,Not Yet Due,0,0.0,570732.45,,False,False,10
INS-0004201,SAL-000663,CUS-000663,VTX,2027-01-25,570732.45,Regular Installment,Not Yet Due,0,0.0,570732.45,,False,False,10
INS-0004202,SAL-000663,CUS-000663,VTX,2027-04-25,570732.45,Regular Installment,Not Yet Due,0,0.0,570732.45,,False,False,10
INS-0004203,SAL-000664,CUS-000664,VTX,2025-01-09,3052883.28,Down Payment,Paid,0,3052883.28,0.0,2025-01-06,False,False,10
INS-0004204,SAL-000664,CUS-000664,VTX,2025-04-09,481425.57,Regular Installment,Paid,0,481425.57,0.0,2025-04-05,False,False,10
INS-0004205,SAL-000664,CUS-000664,VTX,2025-07-09,481425.57,Regular Installment,Paid,0,481425.57,0.0,2025-07-05,False,False,10
INS-0004206,SAL-000664,CUS-000664,VTX,2025-10-09,481425.57,Regular Installment,Paid,0,481425.57,0.0,2025-10-05,False,False,10
INS-0004207,SAL-000664,CUS-000664,VTX,2026-01-09,481425.57,Regular Installment,Paid,0,481425.57,0.0,2026-01-08,False,False,10
INS-0004208,SAL-000664,CUS-000664,VTX,2026-04-09,481425.57,Regular Installment,Paid,0,481425.57,0.0,2026-04-09,False,False,10
INS-0004209,SAL-000664,CUS-000664,VTX,2026-07-09,481425.57,Regular Installment,Not Yet Due,0,0.0,481425.57,,False,False,10
INS-0004210,SAL-000664,CUS-000664,VTX,2026-10-09,481425.57,Regular Installment,Not Yet Due,0,0.0,481425.57,,False,False,10
INS-0004211,SAL-000664,CUS-000664,VTX,2027-01-09,481425.57,Regular Installment,Not Yet Due,0,0.0,481425.57,,False,False,10
INS-0004212,SAL-000664,CUS-000664,VTX,2027-04-09,481425.57,Regular Installment,Not Yet Due,0,0.0,481425.57,,False,False,10
INS-0004213,SAL-000665,CUS-000665,VTX,2024-12-20,909299.56,Down Payment,Paid,0,909299.56,0.0,2024-12-16,False,False,10
INS-0004214,SAL-000665,CUS-000665,VTX,2025-03-20,265212.37,Regular Installment,Paid,0,265212.37,0.0,2025-03-18,False,False,10
INS-0004215,SAL-000665,CUS-000665,VTX,2025-06-20,265212.37,Regular Installment,Paid,0,265212.37,0.0,2025-06-17,False,False,10
INS-0004216,SAL-000665,CUS-000665,VTX,2025-09-20,265212.37,Regular Installment,Paid,0,265212.37,0.0,2025-09-20,False,False,10
INS-0004217,SAL-000665,CUS-000665,VTX,2025-12-20,265212.37,Regular Installment,Paid,0,265212.37,0.0,2025-12-17,False,False,10
INS-0004218,SAL-000665,CUS-000665,VTX,2026-03-20,265212.37,Regular Installment,Paid,0,265212.37,0.0,2026-03-20,False,False,10
INS-0004219,SAL-000665,CUS-000665,VTX,2026-06-20,265212.37,Regular Installment,Paid,0,265212.37,0.0,2026-06-18,False,False,10
INS-0004220,SAL-000665,CUS-000665,VTX,2026-09-20,265212.37,Regular Installment,Not Yet Due,0,0.0,265212.37,,False,False,10
INS-0004221,SAL-000665,CUS-000665,VTX,2026-12-20,265212.37,Regular Installment,Not Yet Due,0,0.0,265212.37,,False,False,10
INS-0004222,SAL-000665,CUS-000665,VTX,2027-03-20,265212.37,Regular Installment,Not Yet Due,0,0.0,265212.37,,False,False,10
INS-0004223,SAL-000665,CUS-000665,VTX,2027-06-20,265212.37,Regular Installment,Not Yet Due,0,0.0,265212.37,,False,False,10
INS-0004224,SAL-000666,CUS-000666,VTX,2025-10-11,2140589.86,Down Payment,Paid,0,2140589.86,0.0,2025-10-10,False,False,10
INS-0004225,SAL-000666,CUS-000666,VTX,2026-01-11,490900.64,Regular Installment,Paid,0,490900.64,0.0,2026-01-11,False,False,10
INS-0004226,SAL-000666,CUS-000666,VTX,2026-04-11,490900.64,Regular Installment,Paid,0,490900.64,0.0,2026-04-07,False,False,10
INS-0004227,SAL-000666,CUS-000666,VTX,2026-07-11,490900.64,Regular Installment,Not Yet Due,0,0.0,490900.64,,False,False,10
INS-0004228,SAL-000666,CUS-000666,VTX,2026-10-11,490900.64,Regular Installment,Not Yet Due,0,0.0,490900.64,,False,False,10
INS-0004229,SAL-000666,CUS-000666,VTX,2027-01-11,490900.64,Regular Installment,Not Yet Due,0,0.0,490900.64,,False,False,10
INS-0004230,SAL-000666,CUS-000666,VTX,2027-04-11,490900.64,Regular Installment,Not Yet Due,0,0.0,490900.64,,False,False,10
INS-0004231,SAL-000667,CUS-000667,VTX,2024-08-26,698469.7,Down Payment,Paid,0,698469.7,0.0,2024-08-22,False,False,10
INS-0004232,SAL-000667,CUS-000667,VTX,2024-11-26,196501.0,Regular Installment,Paid,0,196501.0,0.0,2024-11-25,False,False,10
INS-0004233,SAL-000667,CUS-000667,VTX,2025-02-26,196501.0,Regular Installment,Paid,0,196501.0,0.0,2025-02-23,False,False,10
INS-0004234,SAL-000667,CUS-000667,VTX,2025-05-26,196501.0,Regular Installment,Overdue,60,122497.8,74003.2,,False,False,10
INS-0004235,SAL-000667,CUS-000667,VTX,2025-08-26,196501.0,Regular Installment,Paid,0,196501.0,0.0,2025-08-22,False,False,10
INS-0004236,SAL-000667,CUS-000667,VTX,2025-11-26,196501.0,Regular Installment,Paid,0,196501.0,0.0,2025-11-26,False,False,10
INS-0004237,SAL-000667,CUS-000667,VTX,2026-02-26,196501.0,Regular Installment,Paid,0,196501.0,0.0,2026-02-24,False,False,10
INS-0004238,SAL-000667,CUS-000667,VTX,2026-05-26,196501.0,Regular Installment,Paid,0,196501.0,0.0,2026-05-24,False,False,10
INS-0004239,SAL-000667,CUS-000667,VTX,2026-08-26,196501.0,Regular Installment,Not Yet Due,0,0.0,196501.0,,False,False,10
INS-0004240,SAL-000667,CUS-000667,VTX,2026-11-26,196501.0,Regular Installment,Not Yet Due,0,0.0,196501.0,,False,False,10
INS-0004241,SAL-000667,CUS-000667,VTX,2027-02-26,196501.0,Regular Installment,Not Yet Due,0,0.0,196501.0,,False,False,10
INS-0004242,SAL-000667,CUS-000667,VTX,2027-05-26,196501.0,Regular Installment,Not Yet Due,0,0.0,196501.0,,False,False,10
INS-0004243,SAL-000668,CUS-000668,VTX,2026-05-30,2804175.81,Down Payment,Paid,0,2804175.81,0.0,2026-05-28,False,False,10
INS-0004244,SAL-000668,CUS-000668,VTX,2026-08-30,497103.89,Regular Installment,Not Yet Due,0,0.0,497103.89,,False,False,10
INS-0004245,SAL-000668,CUS-000668,VTX,2026-11-30,497103.89,Regular Installment,Not Yet Due,0,0.0,497103.89,,False,False,10
INS-0004246,SAL-000668,CUS-000668,VTX,2027-02-28,497103.89,Regular Installment,Not Yet Due,0,0.0,497103.89,,False,False,10
INS-0004247,SAL-000668,CUS-000668,VTX,2027-05-30,497103.89,Regular Installment,Not Yet Due,0,0.0,497103.89,,False,False,10
INS-0004248,SAL-000670,CUS-000670,VTX,2024-10-30,1374581.77,Down Payment,Paid,0,1374581.77,0.0,2024-10-28,False,False,10
INS-0004249,SAL-000670,CUS-000670,VTX,2025-01-30,779778.18,Regular Installment,Paid,0,779778.18,0.0,2025-01-30,False,False,10
INS-0004250,SAL-000670,CUS-000670,VTX,2025-04-30,779778.18,Regular Installment,Paid,0,779778.18,0.0,2025-04-26,False,False,10
INS-0004251,SAL-000670,CUS-000670,VTX,2025-07-30,779778.18,Regular Installment,Paid,0,779778.18,0.0,2025-07-29,False,False,10
INS-0004252,SAL-000670,CUS-000670,VTX,2025-10-30,779778.18,Regular Installment,Paid,0,779778.18,0.0,2025-10-26,False,False,10
INS-0004253,SAL-000670,CUS-000670,VTX,2026-01-30,779778.18,Regular Installment,Paid,0,779778.18,0.0,2026-01-28,False,False,10
INS-0004254,SAL-000670,CUS-000670,VTX,2026-04-30,779778.18,Regular Installment,Paid,0,779778.18,0.0,2026-04-28,False,False,10
INS-0004255,SAL-000670,CUS-000670,VTX,2026-07-30,779778.18,Regular Installment,Not Yet Due,0,0.0,779778.18,,False,False,10
INS-0004256,SAL-000670,CUS-000670,VTX,2026-10-30,779778.18,Regular Installment,Not Yet Due,0,0.0,779778.18,,False,False,10
INS-0004257,SAL-000670,CUS-000670,VTX,2027-01-30,779778.18,Regular Installment,Not Yet Due,0,0.0,779778.18,,False,False,10
INS-0004258,SAL-000670,CUS-000670,VTX,2027-04-30,779778.18,Regular Installment,Not Yet Due,0,0.0,779778.18,,False,False,10
INS-0004259,SAL-000672,CUS-000672,VTX,2025-01-03,785029.62,Down Payment,Paid,0,785029.62,0.0,2025-01-03,False,False,10
INS-0004260,SAL-000672,CUS-000672,VTX,2025-04-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004261,SAL-000672,CUS-000672,VTX,2025-07-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004262,SAL-000672,CUS-000672,VTX,2025-10-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004263,SAL-000672,CUS-000672,VTX,2026-01-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004264,SAL-000672,CUS-000672,VTX,2026-04-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004265,SAL-000672,CUS-000672,VTX,2026-07-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004266,SAL-000672,CUS-000672,VTX,2026-10-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004267,SAL-000672,CUS-000672,VTX,2027-01-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004268,SAL-000672,CUS-000672,VTX,2027-04-03,300050.89,Regular Installment,Voided (Cancelled),0,0.0,300050.89,,False,False,10
INS-0004269,SAL-000673,CUS-000673,VTX,2024-12-09,4192033.86,Down Payment,Paid,0,4192033.86,0.0,2024-12-05,False,False,10
INS-0004270,SAL-000673,CUS-000673,VTX,2025-03-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004271,SAL-000673,CUS-000673,VTX,2025-06-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004272,SAL-000673,CUS-000673,VTX,2025-09-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004273,SAL-000673,CUS-000673,VTX,2025-12-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004274,SAL-000673,CUS-000673,VTX,2026-03-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004275,SAL-000673,CUS-000673,VTX,2026-06-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004276,SAL-000673,CUS-000673,VTX,2026-09-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004277,SAL-000673,CUS-000673,VTX,2026-12-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004278,SAL-000673,CUS-000673,VTX,2027-03-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004279,SAL-000673,CUS-000673,VTX,2027-06-09,811777.05,Regular Installment,Voided (Cancelled),0,0.0,811777.05,,False,False,10
INS-0004280,SAL-000674,CUS-000674,VTX,2025-05-17,1011069.54,Down Payment,Paid,0,1011069.54,0.0,2025-05-14,False,False,10
INS-0004281,SAL-000674,CUS-000674,VTX,2025-08-17,221171.46,Regular Installment,Paid,0,221171.46,0.0,2025-08-16,False,False,10
INS-0004282,SAL-000674,CUS-000674,VTX,2025-11-17,221171.46,Regular Installment,Overdue,82,108148.31,113023.15,,False,False,10
INS-0004283,SAL-000674,CUS-000674,VTX,2026-02-17,221171.46,Regular Installment,Overdue,96,114777.49,106393.97,,False,False,10
INS-0004284,SAL-000674,CUS-000674,VTX,2026-05-17,221171.46,Regular Installment,Paid,0,221171.46,0.0,2026-05-15,False,False,10
INS-0004285,SAL-000674,CUS-000674,VTX,2026-08-17,221171.46,Regular Installment,Not Yet Due,0,0.0,221171.46,,False,False,10
INS-0004286,SAL-000674,CUS-000674,VTX,2026-11-17,221171.46,Regular Installment,Not Yet Due,0,0.0,221171.46,,False,False,10
INS-0004287,SAL-000674,CUS-000674,VTX,2027-02-17,221171.46,Regular Installment,Not Yet Due,0,0.0,221171.46,,False,False,10
INS-0004288,SAL-000674,CUS-000674,VTX,2027-05-17,221171.46,Regular Installment,Not Yet Due,0,0.0,221171.46,,False,False,10
INS-0004289,SAL-000675,CUS-000675,VTX,2025-06-13,3238159.55,Down Payment,Paid,0,3238159.55,0.0,2025-06-11,False,False,10
INS-0004290,SAL-000675,CUS-000675,VTX,2025-09-13,863962.74,Regular Installment,Paid,0,863962.74,0.0,2025-09-10,False,False,10
INS-0004291,SAL-000675,CUS-000675,VTX,2025-12-13,863962.74,Regular Installment,Paid,0,863962.74,0.0,2025-12-11,False,False,10
INS-0004292,SAL-000675,CUS-000675,VTX,2026-03-13,863962.74,Regular Installment,Paid,0,863962.74,0.0,2026-03-12,False,False,10
INS-0004293,SAL-000675,CUS-000675,VTX,2026-06-13,863962.74,Regular Installment,Paid,0,863962.74,0.0,2026-06-11,False,False,10
INS-0004294,SAL-000675,CUS-000675,VTX,2026-09-13,863962.74,Regular Installment,Not Yet Due,0,0.0,863962.74,,False,False,10
INS-0004295,SAL-000675,CUS-000675,VTX,2026-12-13,863962.74,Regular Installment,Not Yet Due,0,0.0,863962.74,,False,False,10
INS-0004296,SAL-000675,CUS-000675,VTX,2027-03-13,863962.74,Regular Installment,Not Yet Due,0,0.0,863962.74,,False,False,10
INS-0004297,SAL-000675,CUS-000675,VTX,2027-06-13,863962.74,Regular Installment,Not Yet Due,0,0.0,863962.74,,False,False,10
INS-0004298,SAL-000676,CUS-000676,VTX,2024-09-13,5250209.49,Down Payment,Paid,0,5250209.49,0.0,2024-09-13,False,False,10
INS-0004299,SAL-000676,CUS-000676,VTX,2024-12-13,670504.4,Regular Installment,Paid,0,670504.4,0.0,2024-12-09,False,False,10
INS-0004300,SAL-000676,CUS-000676,VTX,2025-03-13,670504.4,Regular Installment,Paid,0,670504.4,0.0,2025-03-11,False,False,10
INS-0004301,SAL-000676,CUS-000676,VTX,2025-06-13,670504.4,Regular Installment,Paid,0,670504.4,0.0,2025-06-09,False,False,10
INS-0004302,SAL-000676,CUS-000676,VTX,2025-09-13,670504.4,Regular Installment,Paid,0,670504.4,0.0,2025-09-11,False,False,10
INS-0004303,SAL-000676,CUS-000676,VTX,2025-12-13,670504.4,Regular Installment,Paid,0,670504.4,0.0,2025-12-11,False,False,10
INS-0004304,SAL-000676,CUS-000676,VTX,2026-03-13,670504.4,Regular Installment,Paid,0,670504.4,0.0,2026-03-10,False,False,10
INS-0004305,SAL-000676,CUS-000676,VTX,2026-06-13,670504.4,Regular Installment,Paid,0,670504.4,0.0,2026-06-10,False,False,10
INS-0004306,SAL-000676,CUS-000676,VTX,2026-09-13,670504.4,Regular Installment,Not Yet Due,0,0.0,670504.4,,False,False,10
INS-0004307,SAL-000676,CUS-000676,VTX,2026-12-13,670504.4,Regular Installment,Not Yet Due,0,0.0,670504.4,,False,False,10
INS-0004308,SAL-000676,CUS-000676,VTX,2027-03-13,670504.4,Regular Installment,Not Yet Due,0,0.0,670504.4,,False,False,10
INS-0004309,SAL-000676,CUS-000676,VTX,2027-06-13,670504.4,Regular Installment,Not Yet Due,0,0.0,670504.4,,False,False,10
INS-0004310,SAL-000677,CUS-000677,VTX,2025-10-17,2404282.18,Down Payment,Paid,0,2404282.18,0.0,2025-10-14,False,False,10
INS-0004311,SAL-000677,CUS-000677,VTX,2026-01-17,744635.6,Regular Installment,Paid,0,744635.6,0.0,2026-01-16,False,False,10
INS-0004312,SAL-000677,CUS-000677,VTX,2026-04-17,744635.6,Regular Installment,Paid,0,744635.6,0.0,2026-04-14,False,False,10
INS-0004313,SAL-000677,CUS-000677,VTX,2026-07-17,744635.6,Regular Installment,Not Yet Due,0,0.0,744635.6,,False,False,10
INS-0004314,SAL-000677,CUS-000677,VTX,2026-10-17,744635.6,Regular Installment,Not Yet Due,0,0.0,744635.6,,False,False,10
INS-0004315,SAL-000677,CUS-000677,VTX,2027-01-17,744635.6,Regular Installment,Not Yet Due,0,0.0,744635.6,,False,False,10
INS-0004316,SAL-000677,CUS-000677,VTX,2027-04-17,744635.6,Regular Installment,Not Yet Due,0,0.0,744635.6,,False,False,10
INS-0004317,SAL-000678,CUS-000678,VTX,2025-04-02,1119764.33,Down Payment,Paid,0,1119764.33,0.0,2025-03-30,False,False,10
INS-0004318,SAL-000678,CUS-000678,VTX,2025-07-02,595037.56,Regular Installment,Paid,0,595037.56,0.0,2025-07-02,False,False,10
INS-0004319,SAL-000678,CUS-000678,VTX,2025-10-02,595037.56,Regular Installment,Paid,0,595037.56,0.0,2025-09-28,False,False,10
INS-0004320,SAL-000678,CUS-000678,VTX,2026-01-02,595037.56,Regular Installment,Paid,0,595037.56,0.0,2025-12-29,False,False,10
INS-0004321,SAL-000678,CUS-000678,VTX,2026-04-02,595037.56,Regular Installment,Overdue,179,58665.92,536371.64,,True,False,10
INS-0004322,SAL-000678,CUS-000678,VTX,2026-07-02,595037.56,Regular Installment,Not Yet Due,0,0.0,595037.56,,False,False,10
INS-0004323,SAL-000678,CUS-000678,VTX,2026-10-02,595037.56,Regular Installment,Not Yet Due,0,0.0,595037.56,,False,False,10
INS-0004324,SAL-000678,CUS-000678,VTX,2027-01-02,595037.56,Regular Installment,Not Yet Due,0,0.0,595037.56,,False,False,10
INS-0004325,SAL-000678,CUS-000678,VTX,2027-04-02,595037.56,Regular Installment,Not Yet Due,0,0.0,595037.56,,False,False,10
INS-0004326,SAL-000679,CUS-000679,HVW,2026-06-04,129900.34,Down Payment,Paid,0,129900.34,0.0,2026-06-04,False,False,10
INS-0004327,SAL-000679,CUS-000679,HVW,2026-09-04,53115.06,Regular Installment,Voided (Cancelled),0,0.0,53115.06,,False,False,10
INS-0004328,SAL-000679,CUS-000679,HVW,2026-12-04,53115.06,Regular Installment,Voided (Cancelled),0,0.0,53115.06,,False,False,10
INS-0004329,SAL-000679,CUS-000679,HVW,2027-03-04,53115.06,Regular Installment,Voided (Cancelled),0,0.0,53115.06,,False,False,10
INS-0004330,SAL-000679,CUS-000679,HVW,2027-06-04,53115.06,Regular Installment,Voided (Cancelled),0,0.0,53115.06,,False,False,10
INS-0004331,SAL-000681,CUS-000681,HVW,2026-06-30,180369.37,Down Payment,Paid,0,180369.37,0.0,2026-06-27,False,False,10
INS-0004332,SAL-000681,CUS-000681,HVW,2026-09-30,95016.01,Regular Installment,Not Yet Due,0,0.0,95016.01,,False,False,10
INS-0004333,SAL-000681,CUS-000681,HVW,2026-12-30,95016.01,Regular Installment,Not Yet Due,0,0.0,95016.01,,False,False,10
INS-0004334,SAL-000681,CUS-000681,HVW,2027-03-30,95016.01,Regular Installment,Not Yet Due,0,0.0,95016.01,,False,False,10
INS-0004335,SAL-000681,CUS-000681,HVW,2027-06-30,95016.01,Regular Installment,Not Yet Due,0,0.0,95016.01,,False,False,10
INS-0004336,SAL-000683,CUS-000683,HVW,2026-06-14,203528.84,Down Payment,Overdue,3,176496.51,27032.33,,False,False,10
INS-0004337,SAL-000683,CUS-000683,HVW,2026-09-14,94596.49,Regular Installment,Not Yet Due,0,0.0,94596.49,,False,False,10
INS-0004338,SAL-000683,CUS-000683,HVW,2026-12-14,94596.49,Regular Installment,Not Yet Due,0,0.0,94596.49,,False,False,10
INS-0004339,SAL-000683,CUS-000683,HVW,2027-03-14,94596.49,Regular Installment,Not Yet Due,0,0.0,94596.49,,False,False,10
INS-0004340,SAL-000683,CUS-000683,HVW,2027-06-14,94596.49,Regular Installment,Not Yet Due,0,0.0,94596.49,,False,False,10
INS-0004341,SAL-000685,CUS-000685,HVW,2026-06-30,382051.95,Down Payment,Voided (Cancelled),0,0.0,382051.95,,False,False,10
INS-0004342,SAL-000685,CUS-000685,HVW,2026-09-30,124180.67,Regular Installment,Voided (Cancelled),0,0.0,124180.67,,False,False,10
INS-0004343,SAL-000685,CUS-000685,HVW,2026-12-30,124180.67,Regular Installment,Voided (Cancelled),0,0.0,124180.67,,False,False,10
INS-0004344,SAL-000685,CUS-000685,HVW,2027-03-30,124180.67,Regular Installment,Voided (Cancelled),0,0.0,124180.67,,False,False,10
INS-0004345,SAL-000685,CUS-000685,HVW,2027-06-30,124180.67,Regular Installment,Voided (Cancelled),0,0.0,124180.67,,False,False,10
INS-0004346,SAL-000686,CUS-000686,HVW,2026-06-30,366846.22,Down Payment,Paid,0,366846.22,0.0,2026-06-28,False,False,10
INS-0004347,SAL-000686,CUS-000686,HVW,2026-09-30,100927.67,Regular Installment,Not Yet Due,0,0.0,100927.67,,False,False,10
INS-0004348,SAL-000686,CUS-000686,HVW,2026-12-30,100927.67,Regular Installment,Not Yet Due,0,0.0,100927.67,,False,False,10
INS-0004349,SAL-000686,CUS-000686,HVW,2027-03-30,100927.67,Regular Installment,Not Yet Due,0,0.0,100927.67,,False,False,10
INS-0004350,SAL-000686,CUS-000686,HVW,2027-06-30,100927.67,Regular Installment,Not Yet Due,0,0.0,100927.67,,False,False,10
INS-0004351,SAL-000688,CUS-000688,HVW,2025-05-08,272375.76,Down Payment,Paid,0,272375.76,0.0,2025-05-04,False,False,10
INS-0004352,SAL-000688,CUS-000688,HVW,2025-08-08,72552.47,Regular Installment,Paid,0,72552.47,0.0,2025-08-04,False,False,10
INS-0004353,SAL-000688,CUS-000688,HVW,2025-11-08,72552.47,Regular Installment,Paid,0,72552.47,0.0,2025-11-05,False,False,10
INS-0004354,SAL-000688,CUS-000688,HVW,2026-02-08,72552.47,Regular Installment,Overdue,61,48478.22,24074.25,,False,True,10
INS-0004355,SAL-000688,CUS-000688,HVW,2026-05-08,72552.47,Regular Installment,Overdue,2,70062.87,2489.6,,False,False,10
INS-0004356,SAL-000688,CUS-000688,HVW,2026-08-08,72552.47,Regular Installment,Not Yet Due,0,0.0,72552.47,,False,False,10
INS-0004357,SAL-000688,CUS-000688,HVW,2026-11-08,72552.47,Regular Installment,Not Yet Due,0,0.0,72552.47,,False,False,10
