case_id,customer_id,project_id,unit_id,created_at,category,subcategory,priority,channel,first_response_at,resolved_at,status,resolution_sla_hours,resolution_sla_met,reopen_count,sentiment,escalation_flag,responsible_department
CAS-00655,CUS-000747,HVW,HVW-P2-B4-01421,2025-09-17 00:00:00,Sales Experience,Misrepresentation Concern,Medium,Email,2025-09-17 01:30:41,2025-09-21 10:53:27,Resolved,48,False,0,Negative,False,Sales
CAS-00656,CUS-000797,HVW,HVW-P1-B4-01217,2026-06-02 00:00:00,Handover,Final Payment Query,Medium,Email,2026-06-02 00:05:00,,Open,48,,0,Negative,False,Customer Experience
CAS-00657,CUS-001065,HVW,HVW-P3-B1-01495,2026-01-12 00:00:00,Sales Experience,Response Time,Critical,In-Person,2026-01-12 01:22:07,2026-01-12 07:44:23,Resolved,4,False,0,Positive,True,Sales
CAS-00658,CUS-001042,HVW,HVW-P3-B2-01551,2026-04-06 00:00:00,Collections,Payment Plan Dispute,High,WhatsApp,2026-04-06 03:14:37,2026-04-07 10:29:14,Resolved,24,True,0,Negative,True,Collections
CAS-00659,CUS-000840,HVW,HVW-P2-B4-01409,2026-03-31 00:00:00,General Inquiry,Resale Process,Critical,Phone,2026-03-31 01:17:36,,Open,4,,0,Positive,False,Customer Experience
CAS-00660,CUS-000720,HVW,HVW-P1-B3-01191,2025-02-10 00:00:00,Handover,Documentation,Low,Email,2025-02-10 00:11:52,2025-02-10 01:11:52,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00661,CUS-000762,HVW,HVW-P1-B4-01225,2025-04-23 00:00:00,Collections,Late Fee Dispute,High,WhatsApp,2025-04-23 01:02:56,2025-04-23 15:52:55,Resolved,24,True,0,Positive,True,Collections
CAS-00662,CUS-001045,HVW,HVW-P1-B4-01236,2025-08-30 00:00:00,Sales Experience,Response Time,High,Email,2025-08-30 01:03:11,2025-08-31 14:26:12,Resolved,24,False,0,Negative,False,Sales
CAS-00663,CUS-000753,HVW,HVW-P3-B2-01508,2025-11-07 00:00:00,General Inquiry,HOA / Facilities Management,High,Email,2025-11-07 00:29:12,2025-11-07 13:08:42,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00664,CUS-000996,HVW,HVW-P1-B4-01229,2024-10-23 00:00:00,Construction Update,Delay Concern,Low,Email,2024-10-23 02:35:45,2024-10-29 18:25:35,Resolved,96,False,0,Positive,False,Construction
CAS-00665,CUS-000705,HVW,HVW-P3-B2-01541,2026-05-23 00:00:00,Sales Experience,Misrepresentation Concern,Medium,In-Person,2026-05-23 01:19:55,,Open,48,,0,Positive,False,Sales
CAS-00666,CUS-000848,HVW,HVW-P1-B4-01228,2026-06-29 00:00:00,Sales Experience,Misrepresentation Concern,Low,In-Person,2026-06-29 00:26:28,2026-07-03 04:46:25,Resolved,96,True,0,Negative,False,Sales
CAS-00667,CUS-000970,HVW,HVW-P1-B1-01058,2026-05-02 00:00:00,Construction Update,Delay Concern,Medium,Phone,2026-05-02 00:32:29,2026-05-03 09:33:36,Resolved,48,True,0,Positive,False,Construction
CAS-00668,CUS-001088,HVW,HVW-P3-B2-01525,2025-04-06 00:00:00,Handover,Final Payment Query,Low,Phone,2025-04-06 01:37:05,,Open,96,,0,Neutral,False,Customer Experience
CAS-00669,CUS-000722,HVW,HVW-P2-B4-01408,2026-04-11 00:00:00,Sales Experience,Communication Quality,Low,Email,2026-04-11 02:01:41,,Open,96,,0,Neutral,False,Sales
CAS-00670,CUS-000683,HVW,HVW-P3-B3-01567,2025-10-09 00:00:00,Collections,Late Fee Dispute,Low,Email,2025-10-09 00:12:37,2025-10-10 19:15:35,Resolved,96,True,0,Neutral,False,Collections
CAS-00671,CUS-000886,HVW,HVW-P3-B4-01637,2025-11-10 00:00:00,Collections,Installment Amount Query,Low,Customer Portal,2025-11-10 03:01:35,,Open,96,,0,Negative,False,Collections
CAS-00672,CUS-000780,HVW,HVW-P1-B2-01118,2025-12-22 00:00:00,General Inquiry,Amenities,Medium,Phone,2025-12-22 02:43:27,,Open,48,,0,Neutral,False,Customer Experience
CAS-00673,CUS-000903,HVW,HVW-P2-B1-01280,2024-07-20 00:00:00,General Inquiry,Amenities,Low,Email,2024-07-20 00:05:00,2024-07-21 12:29:23,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00674,CUS-001072,HVW,HVW-P1-B4-01233,2026-03-11 00:00:00,General Inquiry,HOA / Facilities Management,Low,Customer Portal,2026-03-11 01:09:39,2026-03-12 04:12:06,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00675,CUS-000800,HVW,HVW-P1-B1-01074,2026-03-26 00:00:00,Handover,Documentation,High,Email,2026-03-26 01:33:04,2026-03-27 07:18:26,Resolved,24,True,0,Negative,False,Customer Experience
CAS-00676,CUS-000962,HVW,HVW-P2-B3-01397,2024-12-05 00:00:00,Snagging / Quality,Finishing Quality,Low,Customer Portal,2024-12-05 01:03:23,2024-12-08 01:55:34,Resolved,96,True,0,Neutral,False,Construction
CAS-00677,CUS-000871,HVW,HVW-P2-B2-01336,2026-03-13 00:00:00,Handover,Final Payment Query,Medium,WhatsApp,2026-03-13 00:29:16,2026-03-15 18:15:40,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00678,CUS-000982,HVW,HVW-P1-B4-01205,2026-03-03 00:00:00,General Inquiry,Amenities,Medium,Customer Portal,2026-03-03 01:43:58,2026-03-05 18:59:37,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00679,CUS-001041,HVW,HVW-P2-B2-01332,2025-06-19 00:00:00,General Inquiry,Amenities,Low,WhatsApp,2025-06-19 03:45:01,2025-06-22 19:56:11,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00680,CUS-001068,HVW,HVW-P3-B4-01612,2025-05-14 00:00:00,Collections,Installment Amount Query,Low,Phone,2025-05-14 02:06:16,2025-05-17 04:48:45,Resolved,96,True,0,Neutral,False,Collections
CAS-00681,CUS-000852,HVW,HVW-P2-B3-01356,2025-11-29 00:00:00,Sales Experience,Communication Quality,Low,In-Person,2025-11-29 01:30:18,2025-12-03 04:28:48,Resolved,96,True,0,Neutral,False,Sales
CAS-00682,CUS-000767,HVW,HVW-P2-B1-01302,2025-07-23 00:00:00,Handover,Handover Date Concern,Low,Phone,2025-07-23 02:16:06,2025-07-27 09:07:54,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00683,CUS-000758,HVW,HVW-P3-B2-01521,2026-06-05 00:00:00,Snagging / Quality,MEP Issue,High,Customer Portal,2026-06-05 02:18:05,2026-06-05 08:46:46,Resolved,24,True,0,Negative,False,Construction
CAS-00684,CUS-001022,HVW,HVW-P2-B3-01371,2025-09-30 00:00:00,Snagging / Quality,Defect Report,Medium,WhatsApp,2025-09-30 00:56:54,,Open,48,,0,Neutral,False,Construction
CAS-00685,CUS-001091,HVW,HVW-P3-B3-01602,2024-07-02 00:00:00,General Inquiry,Amenities,High,WhatsApp,2024-07-02 01:29:42,2024-07-02 21:56:31,Resolved,24,True,0,Positive,False,Customer Experience
CAS-00686,CUS-000762,HVW,HVW-P1-B4-01225,2024-07-25 00:00:00,Snagging / Quality,Defect Report,Low,In-Person,2024-07-25 00:46:12,2024-07-25 01:46:12,Resolved,96,True,0,Neutral,False,Construction
CAS-00687,CUS-000992,HVW,HVW-P2-B4-01450,2025-09-11 00:00:00,Collections,Installment Amount Query,Medium,Customer Portal,2025-09-11 00:25:36,2025-09-13 13:39:48,Resolved,48,True,0,Negative,False,Collections
CAS-00688,CUS-000885,HVW,HVW-P2-B2-01327,2025-02-16 00:00:00,General Inquiry,HOA / Facilities Management,Low,Phone,2025-02-16 00:07:28,2025-02-17 20:00:09,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00689,CUS-000869,HVW,HVW-P2-B3-01357,2025-10-10 00:00:00,Collections,Late Fee Dispute,Low,In-Person,2025-10-10 01:48:05,2025-10-14 04:33:14,Resolved,96,True,0,Negative,False,Collections
CAS-00690,CUS-001017,HVW,HVW-P1-B3-01155,2025-12-30 00:00:00,Handover,Final Payment Query,Low,In-Person,2025-12-30 00:38:47,2026-01-02 15:27:24,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00691,CUS-000687,HVW,HVW-P1-B1-01060,2026-02-11 00:00:00,Collections,Payment Plan Dispute,Medium,Email,2026-02-11 01:37:24,,Open,48,,0,Negative,False,Collections
CAS-00692,CUS-000970,HVW,HVW-P1-B1-01058,2025-08-25 00:00:00,Sales Experience,Response Time,High,In-Person,2025-08-25 01:27:50,2025-08-25 10:29:04,Resolved,24,True,0,Neutral,False,Sales
CAS-00693,CUS-001004,HVW,HVW-P2-B4-01407,2024-08-06 00:00:00,Snagging / Quality,MEP Issue,Medium,WhatsApp,2024-08-06 01:45:30,2024-08-07 16:11:49,Resolved,48,True,0,Neutral,False,Construction
CAS-00694,CUS-000903,HVW,HVW-P2-B1-01280,2024-12-21 00:00:00,General Inquiry,Amenities,Critical,WhatsApp,2024-12-21 01:55:23,2024-12-21 06:54:47,Resolved,4,True,0,Positive,False,Customer Experience
CAS-00695,CUS-000702,HVW,HVW-P1-B1-01056,2024-08-28 00:00:00,Sales Experience,Response Time,Low,Phone,2024-08-28 01:50:02,2024-09-04 16:43:33,Resolved,96,False,0,Neutral,False,Sales
CAS-00696,CUS-000714,HVW,HVW-P2-B2-01342,2024-08-30 00:00:00,General Inquiry,Amenities,Low,Email,2024-08-30 01:41:58,2024-09-04 17:02:08,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00697,CUS-001091,HVW,HVW-P3-B3-01602,2024-09-17 00:00:00,General Inquiry,Amenities,Low,Phone,2024-09-17 01:47:23,2024-09-21 03:26:38,Resolved,96,True,1,Negative,False,Customer Experience
CAS-00698,CUS-000897,HVW,HVW-P3-B2-01516,2024-08-07 00:00:00,Construction Update,Delay Concern,Low,Email,2024-08-07 01:06:32,2024-08-13 03:30:50,Resolved,96,False,0,Neutral,False,Construction
CAS-00699,CUS-000978,HVW,HVW-P2-B3-01392,2025-09-04 00:00:00,Collections,Late Fee Dispute,Low,WhatsApp,2025-09-04 01:27:44,2025-09-04 18:21:19,Resolved,96,True,0,Positive,False,Collections
CAS-00700,CUS-000703,HVW,HVW-P2-B3-01375,2025-04-07 00:00:00,Collections,Payment Plan Dispute,High,Email,2025-04-07 02:15:55,2025-04-08 03:05:37,Resolved,24,True,0,Positive,False,Collections
CAS-00701,CUS-000837,HVW,HVW-P3-B4-01651,2024-07-12 00:00:00,General Inquiry,Resale Process,Low,WhatsApp,2024-07-12 02:45:54,,Open,96,,0,Negative,False,Customer Experience
CAS-00702,CUS-000728,HVW,HVW-P1-B2-01110,2025-04-14 00:00:00,Handover,Handover Date Concern,High,In-Person,2025-04-14 02:10:03,2025-04-15 08:40:58,Resolved,24,True,1,Neutral,False,Customer Experience
CAS-00703,CUS-000786,HVW,HVW-P1-B2-01138,2025-10-05 00:00:00,Collections,Installment Amount Query,Medium,Phone,2025-10-05 01:20:32,,Open,48,,0,Negative,False,Collections
CAS-00704,CUS-000694,HVW,HVW-P2-B2-01344,2025-07-07 00:00:00,Construction Update,Delay Concern,Low,Customer Portal,2025-07-07 01:56:09,,Open,96,,0,Positive,False,Construction
CAS-00705,CUS-000694,HVW,HVW-P2-B2-01344,2025-08-13 00:00:00,Handover,Handover Date Concern,Medium,Email,2025-08-13 00:33:19,2025-08-14 22:54:45,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00706,CUS-000790,HVW,HVW-P1-B4-01214,2025-10-12 00:00:00,Collections,Late Fee Dispute,Medium,In-Person,2025-10-12 02:10:54,2025-10-13 13:04:03,Resolved,48,True,0,Positive,False,Collections
CAS-00707,CUS-000895,HVW,HVW-P2-B3-01401,2024-11-10 00:00:00,Collections,Installment Amount Query,Medium,Customer Portal,2024-11-10 00:05:00,2024-11-14 03:01:37,Resolved,48,False,0,Negative,False,Collections
CAS-00708,CUS-000962,HVW,HVW-P2-B3-01397,2024-10-21 00:00:00,General Inquiry,Amenities,Medium,Phone,2024-10-21 01:26:24,,Open,48,,0,Neutral,False,Customer Experience
CAS-00709,CUS-000903,HVW,HVW-P2-B1-01280,2025-12-09 00:00:00,Collections,Late Fee Dispute,Critical,Phone,2025-12-09 00:05:00,2025-12-09 04:09:03,Resolved,4,True,0,Negative,True,Collections
CAS-00710,CUS-000692,HVW,HVW-P2-B4-01410,2025-09-11 00:00:00,Snagging / Quality,Finishing Quality,Medium,WhatsApp,2025-09-11 00:58:49,2025-09-12 00:26:18,Resolved,48,True,0,Negative,False,Construction
CAS-00711,CUS-000849,HVW,HVW-P2-B3-01364,2024-11-10 00:00:00,Sales Experience,Response Time,Medium,In-Person,2024-11-10 01:09:04,2024-11-11 16:14:09,Resolved,48,True,0,Neutral,False,Sales
CAS-00712,CUS-001024,HVW,HVW-P3-B3-01562,2025-03-28 00:00:00,Snagging / Quality,MEP Issue,High,Email,2025-03-28 01:29:36,,Open,24,,0,Positive,False,Construction
CAS-00713,CUS-000983,HVW,HVW-P2-B4-01444,2025-06-24 00:00:00,Construction Update,Delay Concern,Medium,Phone,2025-06-24 02:17:06,2025-06-27 15:54:00,Resolved,48,False,0,Neutral,False,Construction
CAS-00714,CUS-000941,HVW,HVW-P3-B3-01573,2024-08-08 00:00:00,General Inquiry,Amenities,Low,Phone,2024-08-08 02:11:44,,Open,96,,0,Neutral,False,Customer Experience
CAS-00715,CUS-001046,HVW,HVW-P3-B4-01608,2026-04-29 00:00:00,Collections,Installment Amount Query,Medium,Customer Portal,2026-04-29 01:40:36,2026-05-01 11:49:11,Resolved,48,True,0,Neutral,False,Collections
CAS-00716,CUS-000775,HVW,HVW-P3-B4-01631,2025-05-02 00:00:00,Handover,Final Payment Query,High,In-Person,2025-05-02 00:33:25,2025-05-02 15:39:11,Resolved,24,True,0,Negative,True,Customer Experience
CAS-00717,CUS-001076,HVW,HVW-P1-B3-01161,2024-10-16 00:00:00,Construction Update,Progress Inquiry,Medium,Customer Portal,2024-10-16 01:52:09,2024-10-18 09:49:32,Resolved,48,True,0,Neutral,False,Construction
CAS-00718,CUS-000804,HVW,HVW-P1-B2-01116,2024-08-29 00:00:00,Handover,Documentation,High,In-Person,2024-08-29 01:06:48,2024-08-29 19:57:19,Resolved,24,True,1,Negative,True,Customer Experience
CAS-00719,CUS-000952,HVW,HVW-P2-B1-01262,2026-06-24 00:00:00,Collections,Installment Amount Query,Critical,In-Person,2026-06-24 00:07:28,2026-06-24 04:49:43,Resolved,4,True,0,Negative,True,Collections
CAS-00720,CUS-000949,HVW,HVW-P1-B1-01063,2025-08-09 00:00:00,General Inquiry,Resale Process,Medium,Email,2025-08-09 01:43:08,2025-08-10 07:31:44,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00721,CUS-000703,HVW,HVW-P2-B3-01375,2026-05-26 00:00:00,Construction Update,Site Visit Request,Medium,WhatsApp,2026-05-26 00:05:00,2026-05-28 02:34:17,Resolved,48,True,0,Positive,False,Construction
CAS-00722,CUS-000799,HVW,HVW-P1-B1-01083,2025-11-15 00:00:00,Collections,Installment Amount Query,Medium,Phone,2025-11-15 00:05:00,,Open,48,,0,Neutral,False,Collections
CAS-00723,CUS-000841,HVW,HVW-P3-B2-01517,2025-02-15 00:00:00,General Inquiry,HOA / Facilities Management,Medium,Phone,2025-02-15 01:17:04,2025-02-17 03:23:45,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00724,CUS-000804,HVW,HVW-P1-B2-01116,2026-02-23 00:00:00,Sales Experience,Misrepresentation Concern,High,In-Person,2026-02-23 01:04:37,2026-02-23 15:22:33,Resolved,24,True,0,Neutral,True,Sales
CAS-00725,CUS-000930,HVW,HVW-P2-B1-01281,2026-06-05 00:00:00,Collections,Installment Amount Query,Low,In-Person,2026-06-05 01:51:58,2026-06-09 19:47:59,Resolved,96,True,0,Neutral,False,Collections
CAS-00726,CUS-001030,HVW,HVW-P3-B3-01592,2024-10-09 00:00:00,Collections,Payment Plan Dispute,High,WhatsApp,2024-10-09 01:11:43,2024-10-09 02:11:43,Resolved,24,True,0,Negative,False,Collections
CAS-00727,CUS-000833,HVW,HVW-P3-B3-01593,2026-01-06 00:00:00,Collections,Installment Amount Query,High,Customer Portal,2026-01-06 01:04:23,2026-01-06 02:04:23,Resolved,24,True,0,Negative,True,Collections
CAS-00728,CUS-000717,HVW,HVW-P3-B1-01487,2024-08-30 00:00:00,Collections,Late Fee Dispute,Medium,Phone,2024-08-30 02:06:07,2024-09-01 09:31:44,Resolved,48,True,0,Negative,False,Collections
CAS-00729,CUS-000862,HVW,HVW-P2-B1-01284,2025-03-08 00:00:00,Handover,Final Payment Query,High,Email,2025-03-08 00:40:04,2025-03-09 20:22:57,Resolved,24,False,0,Neutral,True,Customer Experience
CAS-00730,CUS-000894,HVW,HVW-P1-B2-01112,2024-10-21 00:00:00,General Inquiry,Amenities,Critical,Customer Portal,2024-10-21 02:44:15,2024-10-21 03:44:15,Resolved,4,True,0,Negative,False,Customer Experience
CAS-00731,CUS-000954,HVW,HVW-P2-B3-01374,2025-10-07 00:00:00,Construction Update,Site Visit Request,High,Customer Portal,2025-10-07 02:07:07,2025-10-07 19:36:00,Resolved,24,True,0,Positive,False,Construction
CAS-00732,CUS-000852,HVW,HVW-P2-B3-01356,2026-02-26 00:00:00,Snagging / Quality,Defect Report,Medium,WhatsApp,2026-02-26 02:33:34,,Open,48,,0,Neutral,False,Construction
CAS-00733,CUS-000740,HVW,HVW-P3-B2-01505,2026-01-30 00:00:00,Collections,Installment Amount Query,High,In-Person,2026-01-30 01:26:28,2026-01-30 21:18:38,Resolved,24,True,0,Negative,False,Collections
CAS-00734,CUS-000768,HVW,HVW-P3-B4-01647,2026-04-21 00:00:00,General Inquiry,Resale Process,High,Phone,2026-04-21 01:09:05,2026-04-22 12:00:21,Resolved,24,True,0,Neutral,True,Customer Experience
CAS-00735,CUS-001027,HVW,HVW-P3-B2-01504,2025-07-11 00:00:00,Collections,Payment Plan Dispute,High,WhatsApp,2025-07-11 00:12:04,2025-07-11 05:04:25,Resolved,24,True,0,Neutral,False,Collections
CAS-00736,CUS-001088,HVW,HVW-P3-B2-01525,2026-03-19 00:00:00,Sales Experience,Misrepresentation Concern,Critical,WhatsApp,2026-03-19 00:14:43,2026-03-19 04:16:24,Resolved,4,True,0,Neutral,True,Sales
CAS-00737,CUS-000972,HVW,HVW-P2-B2-01326,2025-02-17 00:00:00,Snagging / Quality,Finishing Quality,Low,In-Person,2025-02-17 02:06:22,2025-02-19 19:47:38,Resolved,96,True,0,Neutral,False,Construction
CAS-00738,CUS-000886,HVW,HVW-P3-B4-01637,2024-09-02 00:00:00,Construction Update,Delay Concern,Medium,Phone,2024-09-02 01:11:29,2024-09-03 15:18:39,Resolved,48,True,1,Neutral,False,Construction
CAS-00739,CUS-001014,HVW,HVW-P2-B1-01274,2025-08-31 00:00:00,Collections,Payment Plan Dispute,High,Email,2025-08-31 01:36:26,2025-08-31 16:17:30,Resolved,24,True,0,Positive,False,Collections
CAS-00740,CUS-000924,HVW,HVW-P2-B3-01359,2025-09-18 00:00:00,Snagging / Quality,Finishing Quality,Low,In-Person,2025-09-18 03:19:56,2025-09-22 15:56:30,Resolved,96,True,0,Positive,False,Construction
CAS-00741,CUS-001065,HVW,HVW-P3-B1-01495,2025-07-10 00:00:00,Handover,Final Payment Query,Medium,Email,2025-07-10 01:05:21,2025-07-13 04:37:20,Resolved,48,False,1,Neutral,False,Customer Experience
CAS-00742,CUS-000963,HVW,HVW-P1-B2-01132,2024-08-22 00:00:00,Snagging / Quality,Finishing Quality,High,WhatsApp,2024-08-22 01:41:04,2024-08-22 23:16:44,Resolved,24,True,0,Neutral,True,Construction
CAS-00743,CUS-000772,HVW,HVW-P1-B4-01218,2024-09-13 00:00:00,General Inquiry,Amenities,High,Email,2024-09-13 02:13:04,2024-09-14 04:01:08,Resolved,24,True,0,Neutral,True,Customer Experience
CAS-00744,CUS-000809,HVW,HVW-P3-B3-01586,2025-02-03 00:00:00,Snagging / Quality,MEP Issue,High,Customer Portal,2025-02-03 01:35:31,2025-02-03 21:37:35,Resolved,24,True,0,Negative,False,Construction
CAS-00745,CUS-000899,HVW,HVW-P2-B1-01289,2026-02-07 00:00:00,Sales Experience,Communication Quality,Medium,Phone,2026-02-07 01:54:09,2026-02-09 06:08:13,Resolved,48,True,0,Neutral,False,Sales
CAS-00746,CUS-000902,HVW,HVW-P2-B1-01268,2025-05-03 00:00:00,Collections,Installment Amount Query,Low,Customer Portal,2025-05-03 02:38:18,,Open,96,,0,Negative,False,Collections
CAS-00747,CUS-000958,HVW,HVW-P1-B1-01068,2026-06-24 00:00:00,Collections,Installment Amount Query,Low,In-Person,2026-06-24 01:12:40,2026-06-26 08:41:32,Resolved,96,True,0,Neutral,False,Collections
CAS-00748,CUS-000896,HVW,HVW-P2-B4-01442,2025-05-01 00:00:00,Collections,Payment Plan Dispute,Medium,Customer Portal,2025-05-01 02:08:33,,Open,48,,0,Negative,False,Collections
CAS-00749,CUS-000813,HVW,HVW-P2-B4-01406,2024-11-04 00:00:00,Handover,Handover Date Concern,Medium,Customer Portal,2024-11-04 02:58:28,,Open,48,,0,Negative,False,Customer Experience
CAS-00750,CUS-001018,HVW,HVW-P1-B2-01151,2025-01-15 00:00:00,Collections,Installment Amount Query,Medium,In-Person,2025-01-15 01:12:57,,Open,48,,0,Positive,False,Collections
CAS-00751,CUS-001040,HVW,HVW-P1-B2-01134,2025-03-12 00:00:00,Snagging / Quality,Defect Report,High,Email,2025-03-12 02:03:04,2025-03-12 03:03:04,Resolved,24,True,0,Neutral,True,Construction
CAS-00752,CUS-000780,HVW,HVW-P1-B2-01118,2024-08-27 00:00:00,Sales Experience,Communication Quality,Medium,Customer Portal,2024-08-27 00:05:00,2024-08-29 02:38:04,Resolved,48,True,0,Negative,False,Sales
CAS-00753,CUS-000832,HVW,HVW-P2-B4-01415,2025-04-23 00:00:00,Collections,Payment Plan Dispute,Low,Email,2025-04-23 01:34:36,2025-04-23 02:34:36,Resolved,96,True,0,Neutral,False,Collections
CAS-00754,CUS-000689,HVW,HVW-P3-B2-01539,2026-01-06 00:00:00,Collections,Late Fee Dispute,Low,Phone,2026-01-06 01:33:35,2026-01-11 14:01:38,Resolved,96,True,0,Negative,False,Collections
CAS-00755,CUS-000959,HVW,HVW-P1-B1-01071,2026-02-28 00:00:00,General Inquiry,HOA / Facilities Management,Low,Email,2026-02-28 01:58:39,2026-03-02 14:57:59,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00756,CUS-000760,HVW,HVW-P3-B4-01649,2025-08-10 00:00:00,General Inquiry,HOA / Facilities Management,High,Phone,2025-08-10 00:57:47,2025-08-10 07:49:04,Resolved,24,True,0,Positive,True,Customer Experience
CAS-00757,CUS-000768,HVW,HVW-P3-B4-01647,2024-12-07 00:00:00,Collections,Payment Plan Dispute,Low,Customer Portal,2024-12-07 00:13:16,,Open,96,,0,Negative,False,Collections
CAS-00758,CUS-001013,HVW,HVW-P2-B3-01365,2025-05-30 00:00:00,Collections,Installment Amount Query,Medium,Phone,2025-05-30 00:05:00,2025-05-31 23:57:38,Resolved,48,True,0,Negative,False,Collections
CAS-00759,CUS-000727,HVW,HVW-P3-B4-01644,2025-10-07 00:00:00,Construction Update,Delay Concern,Low,Email,2025-10-07 00:31:49,2025-10-07 01:31:49,Resolved,96,True,0,Positive,False,Construction
CAS-00760,CUS-000972,HVW,HVW-P2-B2-01326,2024-07-07 00:00:00,Collections,Payment Plan Dispute,Low,WhatsApp,2024-07-07 00:05:00,2024-07-11 11:15:09,Resolved,96,True,0,Negative,False,Collections
CAS-00761,CUS-000916,HVW,HVW-P1-B1-01061,2026-04-03 00:00:00,Collections,Late Fee Dispute,Low,WhatsApp,2026-04-03 02:49:56,2026-04-05 06:21:02,Resolved,96,True,0,Neutral,False,Collections
CAS-00762,CUS-000971,HVW,HVW-P1-B4-01226,2025-05-11 00:00:00,Collections,Installment Amount Query,Low,In-Person,2025-05-11 00:05:00,,Open,96,,0,Negative,False,Collections
CAS-00763,CUS-000728,HVW,HVW-P1-B2-01110,2025-03-25 00:00:00,Snagging / Quality,MEP Issue,Low,Phone,2025-03-25 01:18:39,2025-03-27 11:47:32,Resolved,96,True,0,Neutral,False,Construction
CAS-00764,CUS-000891,HVW,HVW-P2-B2-01331,2026-01-23 00:00:00,General Inquiry,HOA / Facilities Management,Low,WhatsApp,2026-01-23 02:29:40,2026-01-27 11:41:04,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00765,CUS-000828,HVW,HVW-P3-B1-01470,2025-05-16 00:00:00,Collections,Installment Amount Query,Low,In-Person,2025-05-16 01:50:42,2025-05-18 23:24:45,Resolved,96,True,0,Negative,False,Collections
CAS-00766,CUS-001016,HVW,HVW-P1-B2-01137,2026-01-17 00:00:00,Handover,Handover Date Concern,Critical,In-Person,2026-01-17 01:43:47,2026-01-17 04:48:03,Resolved,4,True,0,Neutral,False,Customer Experience
