unit_id,project_id,phase,building,floor,unit_type,bedrooms,built_up_area_sqm,garden_area_sqm,terrace_area_sqm,view_type,list_price,price_per_sqm,release_date,unit_status,reservation_date,contract_date,cancellation_date,buyer_id,broker_id,sales_agent_id,discount_pct,net_contract_value,payment_plan_years,down_payment_pct,expected_handover_date,forecast_handover_date,construction_completion_pct,days_on_market,availability_bucket
VTX-P2-B4-01034,VTX,Phase 2,Building D,12,Office,0,162.5,0.0,0.0,Garden View,11922462.5,73369.0,2025-11-23,reserved,2025-02-11,,,CUS-000601,BRK-06,AGT-017,14.4,10205627.9,3,15.0,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01035,VTX,Phase 2,Building D,11,Administrative,0,170.0,0.0,13.7,Street View,10585050.0,62265.0,2026-02-03,available,,,,,,,,,,,,,71.0,147,91-180 days
VTX-P2-B4-01036,VTX,Phase 2,Building D,11,Office,0,315.5,0.0,0.0,Street View,15755123.5,49937.0,2026-01-22,contracted,2025-10-23,2025-11-10,,CUS-000605,BRK-06,AGT-015,11.2,13990549.67,3,11.7,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01037,VTX,Phase 2,Building D,4,Office,0,314.3,0.0,0.0,Skyline View,19140241.4,60898.0,2026-03-28,contracted,2025-02-23,2025-03-04,,CUS-000648,,AGT-016,3.4,18489473.19,5,24.3,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01038,VTX,Phase 2,Building D,11,Retail,0,109.7,0.0,12.8,Pool View,8579088.5,78205.0,2025-08-07,contracted,2024-10-02,2024-10-19,,CUS-000541,,AGT-018,3.7,8261662.23,5,15.3,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01039,VTX,Phase 2,Building D,5,Office,0,155.9,0.0,0.0,Courtyard View,12456877.7,79903.0,2025-11-23,contracted,2025-10-10,2025-10-11,,CUS-000666,BRK-10,AGT-018,4.0,11958602.59,5,17.9,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01040,VTX,Phase 2,Building D,10,Office,0,69.6,0.0,2.2,Skyline View,4516622.4,64894.0,2026-06-16,cancelled,2024-12-26,2025-01-03,2025-02-12,CUS-000672,,AGT-016,2.9,4385640.35,3,17.9,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01041,VTX,Phase 2,Building D,0,Administrative,0,292.7,0.0,0.0,Pool View,17865529.9,61037.0,2025-08-28,contracted,2026-03-20,2026-04-19,,CUS-000633,,AGT-016,2.7,17383160.59,5,20.6,2026-03-31,2026-03-31,71.0,204,181-365 days
VTX-P2-B4-01042,VTX,Phase 2,Building D,10,Office,0,255.5,0.0,0.0,Courtyard View,13305929.0,52078.0,2025-06-02,contracted,2026-06-11,2026-06-28,,CUS-000637,,AGT-017,4.7,12680550.34,4,15.3,2026-03-31,2026-03-31,71.0,374,365+ days
VTX-P2-B4-01043,VTX,Phase 2,Building D,4,Office,0,132.4,0.0,0.0,Courtyard View,9286933.2,70143.0,2026-04-24,contracted,2026-05-03,2026-05-18,,CUS-000636,BRK-06,AGT-015,9.8,8376813.75,4,12.9,2026-03-31,2026-03-31,71.0,9,0-30 days
VTX-P2-B4-01044,VTX,Phase 2,Building D,13,Office,0,263.8,0.0,0.0,Garden View,13243815.2,50204.0,2025-04-12,contracted,2025-06-04,2025-06-20,,CUS-000625,BRK-13,AGT-015,5.2,12555136.81,6,18.0,2026-03-31,2026-03-31,71.0,53,31-90 days
VTX-P2-B4-01045,VTX,Phase 2,Building D,11,Office,0,218.6,0.0,0.0,Garden View,16791759.0,76815.0,2025-08-05,contracted,2024-11-02,2024-11-06,,CUS-000508,BRK-06,AGT-015,9.7,15162958.38,3,8.8,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01046,VTX,Phase 2,Building D,11,Office,0,131.3,0.0,0.0,Courtyard View,8054729.8,61346.0,2025-06-03,available,,,,,,,,,,,,,71.0,392,365+ days
VTX-P2-B4-01047,VTX,Phase 2,Building D,7,Office,0,110.3,0.0,0.0,Pool View,8568655.5,77685.0,2025-06-04,reserved,2026-02-08,,,CUS-000513,,AGT-018,2.1,8388713.73,5,21.3,2026-03-31,2026-03-31,71.0,249,181-365 days
VTX-P2-B4-01048,VTX,Phase 2,Building D,5,Office,0,63.2,0.0,0.0,Skyline View,4688681.6,74188.0,2025-07-31,contracted,2024-08-14,2024-09-23,,CUS-000593,BRK-08,AGT-016,4.7,4468313.56,6,19.9,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01049,VTX,Phase 2,Building D,6,Office,0,128.5,0.0,0.0,Street View,9159094.5,71277.0,2025-05-21,contracted,2026-04-10,2026-04-21,,CUS-000607,BRK-10,AGT-016,2.7,8911798.95,3,17.9,2026-03-31,2026-03-31,71.0,324,181-365 days
VTX-P2-B4-01050,VTX,Phase 2,Building D,14,Office,0,190.4,0.0,0.0,Skyline View,15277886.4,80241.0,2025-08-16,contracted,2025-07-20,2025-08-07,,CUS-000520,,AGT-015,3.4,14758438.26,6,17.3,2026-03-31,2026-03-31,71.0,0,0-30 days
VTX-P2-B4-01051,VTX,Phase 2,Building D,3,Retail,0,191.0,0.0,0.0,Garden View,11901783.0,62313.0,2025-12-28,available,,,,,,,,,,,,,71.0,184,181-365 days
VTX-P2-B4-01052,VTX,Phase 2,Building D,7,Retail,0,193.4,0.0,0.0,Street View,12670794.4,65516.0,2025-12-11,available,,,,,,,,,,,,,71.0,201,181-365 days
HVW-P1-B1-01053,HVW,Phase 1,Building A,4,Apartment,1,178.1,0.0,24.4,Pool View,4012593.0,22530.0,2024-02-02,available,,,,,,,,,,,,,63.0,879,365+ days
HVW-P1-B1-01054,HVW,Phase 1,Building A,11,Apartment,2,228.7,0.0,23.5,Courtyard View,5156270.2,22546.0,2023-12-09,available,,,,,,,,,,,,,63.0,934,365+ days
HVW-P1-B1-01055,HVW,Phase 1,Building A,11,Apartment,1,162.6,0.0,0.0,Skyline View,2937856.8,18068.0,2024-07-20,contracted,2024-12-29,2025-02-03,,CUS-000893,,AGT-027,6.1,2758647.54,5,13.5,2026-09-30,2026-09-30,63.0,162,91-180 days
HVW-P1-B1-01056,HVW,Phase 1,Building A,3,Apartment,3,112.7,0.0,18.5,Garden View,2045843.1,18153.0,2024-03-30,reserved,2026-05-16,,,CUS-000702,,AGT-020,12.2,1796250.24,8,10.0,2026-09-30,2026-09-30,63.0,777,365+ days
HVW-P1-B1-01057,HVW,Phase 1,Building A,8,Apartment,2,202.7,0.0,25.6,Garden View,4046500.1,19963.0,2024-06-05,available,,,,,,,,,,,,,63.0,755,365+ days
HVW-P1-B1-01058,HVW,Phase 1,Building A,6,Apartment,2,125.3,0.0,10.7,Garden View,3001436.2,23954.0,2023-11-20,contracted,2024-08-28,2024-09-13,,CUS-000970,BRK-05,AGT-024,4.2,2875375.88,6,12.7,2026-09-30,2026-09-30,63.0,282,181-365 days
HVW-P1-B1-01059,HVW,Phase 1,Building A,6,Apartment,2,134.7,0.0,22.2,Street View,2564957.4,19042.0,2024-08-28,contracted,2025-11-11,2025-11-28,,CUS-001069,,AGT-025,3.6,2472618.93,6,12.7,2026-09-30,2026-09-30,63.0,440,365+ days
HVW-P1-B1-01060,HVW,Phase 1,Building A,0,Townhouse,4,255.7,62.8,12.4,Street View,5454592.4,21332.0,2024-07-24,reserved,2025-01-24,,,CUS-000687,BRK-03,AGT-026,3.9,5241863.3,7,19.8,2026-09-30,2026-09-30,63.0,184,181-365 days
HVW-P1-B1-01061,HVW,Phase 1,Building A,6,Apartment,3,191.3,55.1,15.1,Skyline View,3912085.0,20450.0,2024-05-06,contracted,2025-02-25,2025-03-26,,CUS-000916,,AGT-027,3.4,3779074.11,6,16.8,2026-09-30,2026-09-30,63.0,295,181-365 days
HVW-P1-B1-01062,HVW,Phase 1,Building A,6,Apartment,3,202.5,0.0,20.9,Skyline View,4728172.5,23349.0,2024-05-24,reserved,2025-07-14,,,CUS-000819,,AGT-025,6.5,4420841.29,7,20.0,2026-09-30,2026-09-30,63.0,416,365+ days
HVW-P1-B1-01063,HVW,Phase 1,Building A,8,Apartment,1,142.7,9.7,19.3,Skyline View,3739310.8,26204.0,2024-06-26,contracted,2025-06-11,2025-07-16,,CUS-000949,,AGT-028,4.9,3556084.57,5,13.1,2026-09-30,2026-09-30,63.0,350,181-365 days
HVW-P1-B1-01064,HVW,Phase 1,Building A,14,Apartment,2,159.4,41.2,0.0,Pool View,3809341.2,23898.0,2024-08-13,available,,,,,,,,,,,,,63.0,686,365+ days
HVW-P1-B1-01065,HVW,Phase 1,Building A,0,Townhouse,4,183.7,90.0,18.8,Skyline View,4286823.2,23336.0,2024-02-21,cancelled,2025-01-03,,2025-03-22,CUS-000861,,AGT-020,12.3,3759543.95,7,10.3,2026-09-30,2026-09-30,63.0,317,181-365 days
HVW-P1-B1-01066,HVW,Phase 1,Building A,4,Apartment,3,222.1,0.0,0.0,Street View,4414459.6,19876.0,2024-02-04,cancelled,2024-10-15,,2025-01-09,CUS-000873,,AGT-019,12.6,3858237.69,8,6.0,2026-09-30,2026-09-30,63.0,254,181-365 days
HVW-P1-B1-01067,HVW,Phase 1,Building A,0,Apartment,1,185.8,0.0,12.1,Skyline View,4338615.8,23351.0,2024-01-10,reserved,2026-03-29,,,CUS-000960,,AGT-023,11.3,3848352.21,8,5.5,2026-09-30,2026-09-30,63.0,809,365+ days
HVW-P1-B1-01068,HVW,Phase 1,Building A,0,Townhouse,4,258.4,88.5,20.5,Skyline View,5304176.8,20527.0,2024-08-10,contracted,2026-05-24,2026-06-16,,CUS-000958,BRK-06,AGT-022,8.8,4837409.24,8,10.9,2026-09-30,2026-09-30,63.0,652,365+ days
HVW-P1-B1-01069,HVW,Phase 1,Building A,10,Apartment,2,177.1,32.2,0.0,Skyline View,3284496.6,18546.0,2024-08-21,cancelled,2025-01-05,2025-01-26,2025-03-11,CUS-000911,,AGT-026,3.2,3179392.71,7,13.0,2026-09-30,2026-09-30,63.0,137,91-180 days
HVW-P1-B1-01070,HVW,Phase 1,Building A,1,Apartment,1,126.7,28.8,9.8,Street View,3220714.0,25420.0,2024-02-02,available,,,,,,,,,,,,,63.0,879,365+ days
HVW-P1-B1-01071,HVW,Phase 1,Building A,4,Apartment,3,146.5,51.3,25.1,Pool View,3333900.5,22757.0,2024-04-09,contracted,2024-08-04,2024-08-23,,CUS-000959,,AGT-027,4.2,3193876.68,5,14.5,2026-09-30,2026-09-30,63.0,117,91-180 days
HVW-P1-B1-01072,HVW,Phase 1,Building A,6,Apartment,1,97.4,0.0,0.0,Skyline View,1872417.6,19224.0,2024-04-26,contracted,2025-08-05,2025-09-04,,CUS-000773,BRK-01,AGT-026,4.6,1786286.39,7,15.3,2026-09-30,2026-09-30,63.0,466,365+ days
HVW-P1-B1-01073,HVW,Phase 1,Building A,9,Apartment,1,122.4,17.1,0.0,Pool View,3104798.4,25366.0,2024-03-23,contracted,2026-01-05,2026-02-08,,CUS-000732,,AGT-027,3.0,3011654.45,5,16.1,2026-09-30,2026-09-30,63.0,653,365+ days
HVW-P1-B1-01074,HVW,Phase 1,Building A,13,Apartment,3,122.2,0.0,25.4,Street View,3255163.6,26638.0,2023-12-12,reserved,2024-12-05,,,CUS-000800,,AGT-020,8.4,2981729.86,7,10.1,2026-09-30,2026-09-30,63.0,359,181-365 days
HVW-P1-B1-01075,HVW,Phase 1,Building A,0,Townhouse,4,183.4,56.6,13.9,Pool View,3935397.2,21458.0,2024-08-15,available,,,,,,,,,,,,,63.0,684,365+ days
HVW-P1-B1-01076,HVW,Phase 1,Building A,0,Apartment,1,134.3,39.0,0.0,Skyline View,3324462.2,24754.0,2024-04-04,contracted,2026-04-05,2026-04-22,,CUS-000805,,AGT-025,6.7,3101723.23,7,16.8,2026-09-30,2026-09-30,63.0,731,365+ days
HVW-P1-B1-01077,HVW,Phase 1,Building A,0,Townhouse,3,205.1,32.4,20.9,Skyline View,4729811.1,23061.0,2024-05-11,available,,,,,,,,,,,,,63.0,780,365+ days
HVW-P1-B1-01078,HVW,Phase 1,Building A,12,Apartment,1,231.9,0.0,25.7,Skyline View,4998140.7,21553.0,2023-11-20,reserved,2025-01-30,,,CUS-000984,,AGT-020,9.5,4523317.33,7,10.8,2026-09-30,2026-09-30,63.0,437,365+ days
HVW-P1-B1-01079,HVW,Phase 1,Building A,0,Townhouse,3,187.5,77.0,10.5,Pool View,4090125.0,21814.0,2023-12-18,available,,,,,,,,,,,,,63.0,925,365+ days
HVW-P1-B1-01080,HVW,Phase 1,Building A,1,Apartment,2,153.3,0.0,10.9,Courtyard View,3870825.0,25250.0,2024-07-14,reserved,2025-11-12,,,CUS-000730,,AGT-025,3.1,3750829.43,5,18.9,2026-09-30,2026-09-30,63.0,486,365+ days
HVW-P1-B1-01081,HVW,Phase 1,Building A,5,Apartment,3,97.6,22.5,29.3,Pool View,2322587.2,23797.0,2024-08-01,available,,,,,,,,,,,,,63.0,698,365+ days
HVW-P1-B1-01082,HVW,Phase 1,Building A,2,Apartment,1,228.0,0.0,0.0,Street View,4477464.0,19638.0,2023-12-05,cancelled,2026-02-06,,2026-03-24,CUS-000808,,AGT-020,13.1,3890916.22,7,7.1,2026-09-30,2026-09-30,63.0,794,365+ days
HVW-P1-B1-01083,HVW,Phase 1,Building A,5,Apartment,2,104.4,0.0,0.0,Courtyard View,2313399.6,22159.0,2024-06-27,contracted,2024-10-01,2024-10-04,,CUS-000799,,AGT-026,3.9,2223177.02,6,13.8,2026-09-30,2026-09-30,63.0,96,91-180 days
HVW-P1-B1-01084,HVW,Phase 1,Building A,13,Apartment,3,99.7,0.0,15.9,Garden View,2604064.3,26119.0,2024-06-04,contracted,2026-05-22,2026-06-05,,CUS-000955,BRK-07,AGT-027,3.5,2512922.05,5,19.5,2026-09-30,2026-09-30,63.0,717,365+ days
HVW-P1-B1-01085,HVW,Phase 1,Building A,4,Apartment,3,234.2,0.0,10.8,Garden View,4265718.8,18214.0,2024-04-30,available,,,,,,,,,,,,,63.0,791,365+ days
HVW-P1-B1-01086,HVW,Phase 1,Building A,0,Townhouse,4,244.0,54.0,17.2,Garden View,5655188.0,23177.0,2024-08-20,available,,,,,,,,,,,,,63.0,679,365+ days
HVW-P1-B1-01087,HVW,Phase 1,Building A,5,Apartment,3,121.3,0.0,28.6,Garden View,2232162.6,18402.0,2024-09-21,cancelled,2026-02-07,,2026-04-25,CUS-000980,BRK-02,AGT-021,9.3,2024571.48,8,10.8,2026-09-30,2026-09-30,63.0,504,365+ days
HVW-P1-B1-01088,HVW,Phase 1,Building A,14,Apartment,1,156.5,0.0,0.0,Street View,3487915.5,22287.0,2024-08-28,available,,,,,,,,,,,,,63.0,671,365+ days
HVW-P1-B1-01089,HVW,Phase 1,Building A,0,Townhouse,4,208.8,58.5,10.3,Pool View,4479595.2,21454.0,2024-09-18,reserved,2026-03-08,,,CUS-000716,,AGT-022,8.3,4107788.8,7,11.0,2026-09-30,2026-09-30,63.0,536,365+ days
HVW-P1-B1-01090,HVW,Phase 1,Building A,12,Apartment,1,135.5,6.9,24.6,Street View,3087774.0,22788.0,2024-07-17,reserved,2025-02-04,,,CUS-000917,,AGT-019,12.5,2701802.25,8,7.1,2026-09-30,2026-09-30,63.0,202,181-365 days
HVW-P1-B1-01091,HVW,Phase 1,Building A,14,Apartment,3,149.8,0.0,0.0,Courtyard View,3949027.6,26362.0,2023-12-20,cancelled,2025-07-10,,2025-10-07,CUS-000682,,AGT-023,8.1,3629156.36,8,6.9,2026-09-30,2026-09-30,63.0,568,365+ days
HVW-P1-B1-01092,HVW,Phase 1,Building A,0,Townhouse,4,255.6,79.4,14.9,Pool View,6453644.4,25249.0,2024-01-13,cancelled,2024-12-09,2024-12-19,2025-02-10,CUS-000781,,AGT-023,9.4,5847001.83,7,8.2,2026-09-30,2026-09-30,63.0,331,181-365 days
HVW-P1-B1-01093,HVW,Phase 1,Building A,0,Townhouse,4,239.1,80.3,23.2,Garden View,5984912.1,25031.0,2024-08-17,available,,,,,,,,,,,,,63.0,682,365+ days
HVW-P1-B1-01094,HVW,Phase 1,Building A,1,Apartment,2,162.6,33.0,0.0,Garden View,4363208.4,26834.0,2024-09-16,cancelled,2025-05-29,,2025-08-01,CUS-001055,,AGT-022,9.1,3966156.44,8,10.0,2026-09-30,2026-09-30,63.0,255,181-365 days
HVW-P1-B1-01095,HVW,Phase 1,Building A,2,Apartment,1,220.0,6.2,8.1,Pool View,5270980.0,23959.0,2023-12-02,available,,,,,,,,,,,,,63.0,941,365+ days
HVW-P1-B1-01096,HVW,Phase 1,Building A,14,Apartment,1,163.2,0.0,0.0,Courtyard View,3398313.6,20823.0,2024-06-02,available,,,,,,,,,,,,,63.0,758,365+ days
HVW-P1-B1-01097,HVW,Phase 1,Building A,0,Apartment,2,138.2,0.0,26.9,Skyline View,3622222.0,26210.0,2024-03-20,contracted,2025-09-30,2025-10-14,,CUS-000755,,AGT-024,3.3,3502688.67,5,17.3,2026-09-30,2026-09-30,63.0,559,365+ days
HVW-P1-B1-01098,HVW,Phase 1,Building A,0,Townhouse,4,244.7,58.1,16.1,Garden View,5952816.9,24327.0,2024-05-24,cancelled,2024-11-13,2024-12-18,2025-02-07,CUS-001000,BRK-10,AGT-020,11.9,5244431.69,7,7.5,2026-09-30,2026-09-30,63.0,173,91-180 days
HVW-P1-B1-01099,HVW,Phase 1,Building A,7,Apartment,2,133.4,0.0,24.6,Skyline View,3342603.8,25057.0,2024-07-27,contracted,2024-12-21,2025-01-06,,CUS-000746,,AGT-021,8.6,3055139.87,8,6.2,2026-09-30,2026-09-30,63.0,147,91-180 days
HVW-P1-B1-01100,HVW,Phase 1,Building A,2,Apartment,3,148.6,0.0,23.4,Street View,3376637.8,22723.0,2024-06-15,contracted,2026-05-30,2026-06-18,,CUS-000711,,AGT-027,3.2,3268585.39,7,18.9,2026-09-30,2026-09-30,63.0,714,365+ days
HVW-P1-B1-01101,HVW,Phase 1,Building A,0,Apartment,3,129.1,57.2,0.0,Street View,2910301.3,22543.0,2024-06-13,contracted,2026-04-30,2026-05-16,,CUS-000910,,AGT-020,10.6,2601809.36,7,5.8,2026-09-30,2026-09-30,63.0,686,365+ days
HVW-P1-B1-01102,HVW,Phase 1,Building A,0,Apartment,1,180.3,0.0,10.0,Pool View,4805175.3,26651.0,2024-08-12,contracted,2025-02-15,2025-03-03,,CUS-000914,BRK-03,AGT-019,13.5,4156476.63,7,6.2,2026-09-30,2026-09-30,63.0,187,181-365 days
HVW-P1-B2-01103,HVW,Phase 1,Building B,0,Townhouse,3,245.0,40.9,22.1,Pool View,5252555.0,21439.0,2024-06-07,reserved,2026-04-04,,,CUS-000872,,AGT-020,12.1,4616995.84,8,8.2,2026-09-30,2026-09-30,63.0,666,365+ days
HVW-P1-B2-01104,HVW,Phase 1,Building B,8,Apartment,2,183.9,0.0,25.5,Pool View,3834498.9,20851.0,2024-04-21,reserved,2024-12-24,,,CUS-000989,,AGT-022,8.7,3500897.5,7,8.3,2026-09-30,2026-09-30,63.0,247,181-365 days
HVW-P1-B2-01105,HVW,Phase 1,Building B,2,Apartment,2,227.0,0.0,0.0,Street View,4781982.0,21066.0,2024-03-22,available,,,,,,,,,,,,,63.0,830,365+ days
HVW-P1-B2-01106,HVW,Phase 1,Building B,3,Apartment,2,155.2,0.0,26.3,Pool View,2949731.2,19006.0,2024-08-30,contracted,2025-07-29,2025-08-17,,CUS-000866,,AGT-027,5.8,2778646.79,5,13.0,2026-09-30,2026-09-30,63.0,333,181-365 days
HVW-P1-B2-01107,HVW,Phase 1,Building B,13,Apartment,3,104.1,0.0,0.0,Courtyard View,2065031.7,19837.0,2024-01-04,cancelled,2026-01-26,2026-02-06,2026-05-03,CUS-001082,,AGT-021,8.6,1887438.97,8,7.2,2026-09-30,2026-09-30,63.0,753,365+ days
HVW-P1-B2-01108,HVW,Phase 1,Building B,0,Townhouse,3,191.2,69.0,17.7,Garden View,4481345.6,23438.0,2024-01-31,available,,,,,,,,,,,,,63.0,881,365+ days
HVW-P1-B2-01109,HVW,Phase 1,Building B,0,Townhouse,4,241.5,48.8,21.2,Courtyard View,5323384.5,22043.0,2023-12-09,available,,,,,,,,,,,,,63.0,934,365+ days
HVW-P1-B2-01110,HVW,Phase 1,Building B,0,Apartment,2,228.0,49.3,0.0,Skyline View,5631372.0,24699.0,2024-07-08,contracted,2025-12-10,2026-01-06,,CUS-000728,,AGT-022,10.2,5056972.06,7,11.0,2026-09-30,2026-09-30,63.0,520,365+ days
HVW-P1-B2-01111,HVW,Phase 1,Building B,0,Townhouse,4,231.6,49.6,17.4,Garden View,4749884.4,20509.0,2024-08-07,contracted,2025-12-29,2026-01-18,,CUS-000698,,AGT-023,10.6,4246396.65,7,7.9,2026-09-30,2026-09-30,63.0,509,365+ days
HVW-P1-B2-01112,HVW,Phase 1,Building B,6,Apartment,2,156.4,18.3,12.2,Courtyard View,3635674.4,23246.0,2023-12-15,contracted,2025-10-17,2025-11-17,,CUS-000894,,AGT-022,8.3,3333913.42,7,10.4,2026-09-30,2026-09-30,63.0,672,365+ days
HVW-P1-B2-01113,HVW,Phase 1,Building B,8,Apartment,1,197.5,6.0,0.0,Street View,4333150.0,21940.0,2024-07-29,available,,,,,,,,,,,,,63.0,701,365+ days
HVW-P1-B2-01114,HVW,Phase 1,Building B,11,Apartment,1,176.1,58.6,28.1,Skyline View,4214953.5,23935.0,2024-07-16,reserved,2026-05-01,,,CUS-000880,,AGT-020,12.6,3683869.36,8,8.0,2026-09-30,2026-09-30,63.0,654,365+ days
HVW-P1-B2-01115,HVW,Phase 1,Building B,0,Townhouse,3,222.9,54.8,12.9,Courtyard View,4355911.8,19542.0,2024-04-02,cancelled,2024-10-03,,2024-12-17,CUS-000787,,AGT-023,11.2,3868049.68,7,7.5,2026-09-30,2026-09-30,63.0,184,181-365 days
HVW-P1-B2-01116,HVW,Phase 1,Building B,0,Townhouse,3,237.9,71.9,17.4,Skyline View,5310641.7,22323.0,2024-03-28,contracted,2026-05-30,2026-06-11,,CUS-000804,,AGT-027,5.7,5007935.12,6,13.4,2026-09-30,2026-09-30,63.0,793,365+ days
HVW-P1-B2-01117,HVW,Phase 1,Building B,13,Apartment,2,203.1,0.0,12.0,Skyline View,5439221.1,26781.0,2023-12-10,cancelled,2024-12-10,,2025-03-03,CUS-000761,,AGT-019,11.2,4830028.34,7,9.6,2026-09-30,2026-09-30,63.0,366,365+ days
HVW-P1-B2-01118,HVW,Phase 1,Building B,10,Apartment,3,145.0,0.0,14.0,Skyline View,3050655.0,21039.0,2024-06-07,contracted,2025-10-31,2025-11-27,,CUS-000780,,AGT-028,6.0,2867615.7,6,18.6,2026-09-30,2026-09-30,63.0,511,365+ days
HVW-P1-B2-01119,HVW,Phase 1,Building B,14,Apartment,2,219.8,33.6,23.2,Skyline View,4998691.6,22742.0,2024-03-06,available,,,,,,,,,,,,,63.0,846,365+ days
HVW-P1-B2-01120,HVW,Phase 1,Building B,0,Apartment,1,159.7,22.8,0.0,Garden View,3356734.3,21019.0,2024-08-13,available,,,,,,,,,,,,,63.0,686,365+ days
HVW-P1-B2-01121,HVW,Phase 1,Building B,13,Apartment,2,157.8,0.0,0.0,Pool View,4210419.6,26682.0,2023-11-17,contracted,2025-08-28,2025-09-03,,CUS-000859,BRK-02,AGT-026,4.1,4037792.4,6,17.6,2026-09-30,2026-09-30,63.0,650,365+ days
HVW-P1-B2-01122,HVW,Phase 1,Building B,8,Apartment,3,225.1,51.4,0.0,Garden View,5440216.8,24168.0,2024-03-19,available,,,,,,,,,,,,,63.0,833,365+ days
HVW-P1-B2-01123,HVW,Phase 1,Building B,12,Apartment,2,115.4,0.0,8.6,Garden View,2253185.0,19525.0,2024-01-09,cancelled,2026-01-09,,2026-02-10,CUS-001001,BRK-03,AGT-026,6.9,2097715.23,6,17.5,2026-09-30,2026-09-30,63.0,731,365+ days
HVW-P1-B2-01124,HVW,Phase 1,Building B,2,Apartment,1,227.0,0.0,0.0,Garden View,4301650.0,18950.0,2024-06-23,available,,,,,,,,,,,,,63.0,737,365+ days
HVW-P1-B2-01125,HVW,Phase 1,Building B,0,Townhouse,4,237.0,66.4,24.4,Skyline View,4541394.0,19162.0,2024-03-19,reserved,2026-03-19,,,CUS-000881,,AGT-020,9.2,4123585.75,8,10.5,2026-09-30,2026-09-30,63.0,730,365+ days
HVW-P1-B2-01126,HVW,Phase 1,Building B,10,Apartment,1,146.4,8.5,0.0,Courtyard View,3046437.6,20809.0,2024-04-11,contracted,2025-02-24,2025-03-14,,CUS-000748,,AGT-019,9.1,2769211.78,7,10.7,2026-09-30,2026-09-30,63.0,319,181-365 days
HVW-P1-B2-01127,HVW,Phase 1,Building B,12,Apartment,2,164.2,15.3,16.1,Pool View,3289747.0,20035.0,2024-07-27,cancelled,2025-06-16,,2025-08-13,CUS-000976,,AGT-020,8.9,2996959.52,8,8.0,2026-09-30,2026-09-30,63.0,324,181-365 days
HVW-P1-B2-01128,HVW,Phase 1,Building B,0,Townhouse,4,229.8,72.2,15.0,Pool View,6070167.0,26415.0,2024-03-29,available,,,,,,,,,,,,,63.0,823,365+ days
HVW-P1-B2-01129,HVW,Phase 1,Building B,5,Apartment,1,101.5,3.7,0.0,Street View,2352668.5,23179.0,2023-11-23,available,,,,,,,,,,,,,63.0,950,365+ days
HVW-P1-B2-01130,HVW,Phase 1,Building B,0,Townhouse,4,224.0,86.7,17.9,Skyline View,4387040.0,19585.0,2024-01-20,cancelled,2025-05-24,,2025-08-07,CUS-000932,,AGT-019,11.0,3904465.6,8,10.8,2026-09-30,2026-09-30,63.0,490,365+ days
HVW-P1-B2-01131,HVW,Phase 1,Building B,0,Townhouse,3,220.3,43.6,23.6,Garden View,4155298.6,18862.0,2023-12-05,available,,,,,,,,,,,,,63.0,938,365+ days
HVW-P1-B2-01132,HVW,Phase 1,Building B,7,Apartment,3,188.0,0.0,0.0,Courtyard View,3473676.0,18477.0,2024-04-18,contracted,2025-05-23,2025-06-13,,CUS-000963,,AGT-020,10.8,3098518.99,7,6.8,2026-09-30,2026-09-30,63.0,400,365+ days
HVW-P1-B2-01133,HVW,Phase 1,Building B,3,Apartment,1,118.5,56.1,13.6,Pool View,2650845.0,22370.0,2023-12-03,available,,,,,,,,,,,,,63.0,940,365+ days
HVW-P1-B2-01134,HVW,Phase 1,Building B,12,Apartment,1,195.7,0.0,0.0,Garden View,5247891.2,26816.0,2024-08-08,contracted,2026-03-14,2026-03-31,,CUS-001040,,AGT-020,11.2,4660127.39,8,8.4,2026-09-30,2026-09-30,63.0,583,365+ days
HVW-P1-B2-01135,HVW,Phase 1,Building B,0,Townhouse,3,199.9,81.9,13.7,Garden View,5380708.3,26917.0,2024-04-19,available,,,,,,,,,,,,,63.0,802,365+ days
HVW-P1-B2-01136,HVW,Phase 1,Building B,0,Townhouse,3,245.3,61.3,22.5,Street View,5979432.8,24376.0,2024-04-23,contracted,2025-10-11,2025-10-23,,CUS-000831,,AGT-028,5.3,5662522.86,6,18.3,2026-09-30,2026-09-30,63.0,536,365+ days
HVW-P1-B2-01137,HVW,Phase 1,Building B,0,Townhouse,4,189.4,85.6,17.8,Skyline View,4615109.8,24367.0,2024-09-14,reserved,2026-02-16,,,CUS-001016,BRK-05,AGT-021,11.0,4107447.72,7,7.6,2026-09-30,2026-09-30,63.0,520,365+ days
HVW-P1-B2-01138,HVW,Phase 1,Building B,7,Apartment,3,236.0,0.0,0.0,Street View,4265936.0,18076.0,2024-04-12,contracted,2025-09-05,2025-09-20,,CUS-000786,,AGT-024,3.7,4108096.37,7,12.3,2026-09-30,2026-09-30,63.0,511,365+ days
